ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000029.SZ,20260430,20260430,20260331,1,1,1,-0.0039,-0.0039,67383890.02,67383890.02,,0.0,0.0,,,,,,,,,,,,3713450.72,44997.96,0.0,0.0,75121069.38,55467216.73,0.0,0.0,4127767.35,2663829.39,12489091.59,373164.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3924704.04,430.94,1744.29,,-3926017.39,211068.85,-4137086.24,-3926915.41,-210170.83,5943148.84,1806062.6,1110896.0,695166.6,,,,,,0.0,0.0,392318.03,,,,,,,,,,,,,,,-4137086.24,0
000029.SZ,20260430,20260430,20260331,1,1,1,-0.0039,-0.0039,67383890.02,67383890.02,,0.0,0.0,,,,,,,,,,,,3713450.72,44997.96,0.0,0.0,75121069.38,55467216.73,0.0,0.0,4127767.35,2663829.39,12489091.59,373164.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3924704.04,430.94,1744.29,,-3926017.39,211068.85,-4137086.24,-3926915.41,-210170.83,5943148.84,1806062.6,1110896.0,695166.6,-7309988.4,,,,,0.0,0.0,392318.03,,,,,,,,,,,,,,,-4137086.24,1
000029.SZ,20260320,20260320,20251231,1,1,4,0.0988,0.0988,1482872299.36,1482872299.36,,,,,,,,,,,,,,,16621332.22,-150943612.67,,,1188246277.79,1069812444.74,,,21879412.16,20775223.41,72505249.03,-1220135.02,-2407322.73,,,,,,,,,,,160329625.85,943633.72,37332.37,,161235927.2,61682858.6,99553068.6,99956003.75,-402935.15,1442384.71,100995453.31,100210702.96,784750.35,295844861.74,325149259.22,,,,,3760510.21,3829111.01,,,,,,,,,,,,,,,99553068.6,1
000029.SZ,20251027,20251027,20250930,1,1,3,0.1434,0.1434,898853082.45,898853082.45,,0.0,0.0,,,,,,,,,,,,12519151.89,908582.15,0.0,0.0,734218069.37,654950924.98,0.0,0.0,19023665.27,16861749.62,42490637.66,891091.84,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,178094399.58,915344.49,37332.37,,178972411.7,34935922.89,144036488.81,145117675.52,-1081186.71,6782197.13,150818685.94,151255733.15,-437047.21,165557757.38,,,,,0.0,3046290.87,2676528.01,,,,,,,,,,,,,,,144036488.81,1
000029.SZ,20250828,20250828,20250630,1,1,2,0.1018,0.1018,637366221.35,637366221.35,,0.0,0.0,,,,,,,,,,,,8662388.5,99669.36,0.0,0.0,522470419.18,463717990.62,0.0,0.0,15562007.88,9708711.93,32175388.99,1213306.62,-15230.21,0.0,0.0,0.0,0.0,,,,,,,123689512.49,20130.74,1634.14,,123708009.09,21496138.68,102211870.41,103027646.42,-815776.01,6797849.82,109009720.23,109396543.87,-386823.64,116155991.46,130148364.72,,,,0.0,2788711.79,2154378.05,,,,,,,,,,,,,,,102211870.41,1
000029.SZ,20250428,20250428,20250331,1,1,1,0.0716,0.0716,330053200.67,330053200.67,,,,,,,,,,,,,,,4279979.77,99669.36,,,255844424.52,233655807.6,,,2335935.14,4399013.42,15848630.08,-394961.72,,,,,,,,,,,,78622077.74,20130.73,1200.29,,78641008.18,6619155.36,72021852.82,72421123.75,-399270.93,2554417.89,74576270.71,74845960.15,-269689.44,73847466.89,,,,,,831336.4,1382867.81,,,,,,,,,,,,,,,72021852.82,1
000029.SZ,20250322,20250322,20241231,1,1,4,-0.17,-0.17,407022191.44,407022191.44,,,,,,,,,,,,,,,18461736.59,1346463.59,,,810988631.18,332325650.3,,,16741282.71,13164672.93,70118532.01,-5502747.12,-375188159.83,,,,,,,,,,,-383120192.97,2414677.03,267987.97,,-380973503.91,-3377545.61,-377595958.3,-176710947.65,-200885010.65,-3159868.45,-380755826.75,-178969990.78,-201785835.97,-408302135.12,-379380662.56,,,,,2586822.94,7998718.28,,,,,,,,,,,,,,,-377595958.3,1
000029.SZ,20241031,20241031,20240930,1,1,3,0.005,0.005,208232198.0,208232198.0,,,,,,,,,,,,,,,13964637.73,777600.0,,,221606631.42,167778707.67,,,,10691316.88,8652895.76,-4350214.67,,,,,,,,,,,,1646655.63,2413776.71,32090.13,,4028342.21,-156327.13,4184669.34,5018645.08,-833975.74,5497188.46,9681857.8,10108488.7,-426630.9,-17641636.97,,,,,38834113.71,1462486.36,6941761.59,,,,,,,,,,,,,,,4184669.34,1
000029.SZ,20240824,20240824,20240630,1,1,2,0.0056,0.0056,134225119.43,134225119.43,,,,,,,,,,,,,,,9721583.19,777600.0,,,141102584.75,107432457.51,,,6931500.13,5445739.08,27071704.47,-5155017.94,652630.46,,,,,,,,,,,3928601.33,1188528.59,30183.63,,5086946.29,218507.36,4868438.93,5622791.39,-754352.46,-2108837.38,2759601.55,3615522.01,-855920.46,-12602102.6,1677351.25,,,,,888171.77,4839207.82,,,,,,,,,,,,,,,4868438.93,1
000029.SZ,20240427,20240427,20240331,1,1,1,0.0019,0.0019,59214773.99,59214773.99,,,,,,,,,,,,,,,5106767.14,,,,63423796.48,48166371.7,,,516150.14,2651973.36,13852276.51,-1762787.3,,,,,,,,,,,,980639.34,937728.42,183.63,,1918184.13,379717.35,1538466.78,1896582.37,-358115.59,1904424.47,3442891.25,3254817.68,188073.57,-5888915.1,,,,,,325124.92,2156560.88,,,,,,,,,,,,,,,1538466.78,1
