ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000050.SZ,20260430,20260430,20260331,1,1,1,-0.0571,-0.0571,7729078014.98,7729078014.98,,,,,,,,,,,,,,,,-147310637.46,-146022655.68,,7783448102.24,6358413604.38,,,55774016.6,101424819.21,215136509.91,196909995.74,-101763670.41,,,,,,,,,,,-152742181.89,2652985.89,4475751.75,,-154564947.75,3408657.16,-157973604.91,-139195930.39,-18777674.52,-41206669.59,-199180274.5,-180402599.98,-18777674.52,,,,,,780007337.09,177602251.22,8329816.17,,,,,,,,,,,,,,,-157973604.91,0
000050.SZ,20260430,20260430,20260331,1,1,1,-0.0571,-0.0571,7729078014.98,7729078014.98,,,,,,,,,,,,,,,,-147310637.46,-146022655.68,,7783448102.24,6358413604.38,,,55774016.6,101424819.21,215136509.91,196909995.74,-101763670.41,,,,,,,,,,,-152742181.89,2652985.89,4475751.75,,-154564947.75,3408657.16,-157973604.91,-139195930.39,-18777674.52,-41206669.59,-199180274.5,-180402599.98,-18777674.52,293188121.72,,,,,780007337.09,177602251.22,8329816.17,,,,,,,,,,,,,,,-157973604.91,1
000050.SZ,20260314,20260314,20251231,1,1,4,0.0682,0.0682,36226540318.59,36226540318.59,,,,,,,,,,,,,,,,-402848526.75,-398285123.24,,36271634717.7,30341845431.47,,,195859281.96,426798675.38,846151571.65,733446058.93,-400291544.08,,,,,,,,,,,268741003.37,22679018.05,39823734.99,,251596286.43,140830073.54,110766212.89,167375926.83,-56609713.94,-3017662.13,107748550.76,164358264.7,-56609713.94,1407204992.37,7258372624.89,,,,3336043272.3,776025189.94,28405291.65,,,,,,,,,,,,,,,110766212.89,0
000050.SZ,20251031,20251031,20250930,1,1,3,0.1274,0.1274,26662703732.98,26662703732.98,,,,,,,,,,,,,,,,-291735449.82,-287218377.51,,26637206432.82,22271579511.88,,,148455639.77,318947973.84,625244839.77,569700775.98,-298903917.37,,,,,,,,,,,338625268.15,19702238.34,18194882.75,,340132623.74,60991156.08,279141467.66,313120828.39,-33979360.73,28687072.37,307828540.03,341807900.76,-33979360.73,1498965411.32,,,,,2421419318.76,595998505.69,23337903.54,,,,,,,,,,,,,,,279141467.66,1
000050.SZ,20250823,20250823,20250630,1,1,2,0.0838,0.0838,17475077889.61,17475077889.61,,,,,,,,,,,,,,,,-180592730.66,-176075658.35,,17519506709.95,14642116931.41,,,103274495.69,200027694.98,380356327.22,400820170.08,-218277978.5,,,,,,,,,,,222150880.15,13610907.23,14391556.53,,221370230.85,47241411.47,174128819.38,205898915.99,-31770096.61,51501808.73,225630628.11,257400724.72,-31770096.61,805748359.04,3760250330.58,,,,1583650384.52,412550032.49,17475617.62,,,,,,,,,,,,,,,174128819.38,1
000050.SZ,20250422,20250422,20250331,1,1,1,0.0392,0.0392,8311597227.87,8311597227.87,,,,,,,,,,,,,,,,-133681929.12,-133681929.12,,8386629359.37,6961207609.72,,,54084476.55,94949193.72,211349290.18,210005896.38,-98150291.38,,,,,,,,,,,79670359.78,1884322.3,5019851.95,,76534830.13,8283267.39,68251562.74,96408914.1,-28157351.36,27271714.96,95523277.7,123680629.06,-28157351.36,521508594.61,,,,,766176057.07,218272746.9,10709792.12,,,,,,,,,,,,,,,68251562.74,1
000050.SZ,20250315,20250315,20241231,1,1,4,-0.272,-0.272,33494295787.75,33494295787.75,,,,,,,,,,,,,,,,-240034125.43,-239045065.5,,35154916508.2,29046070794.75,,,213697297.81,391372261.18,859535439.27,839954778.15,-534655171.79,,,,,,,,,,,-449030913.41,8820811.49,12841160.14,,-453051262.06,238349246.15,-691400508.21,-668579178.38,-22821329.83,-39650379.13,-731050887.34,-708229557.51,-22821329.83,751192447.04,6663694752.51,,,,3245642986.06,1043801117.57,103130486.45,,,,,,,,,,,,,,,-691400508.21,1
000050.SZ,20241031,20241031,20240930,1,1,3,-0.1923,-0.1923,24014022721.09,24014022721.09,,,,,,,,,,,,,,,,-188654800.63,-187665740.7,,25180571436.65,20808339471.68,,,142098845.49,284396945.14,615008797.64,664939154.87,-349784093.42,,,,,,,,,,,-434027353.39,3364032.41,7092817.32,,-437756138.3,38131632.6,-475887770.9,-472618597.74,-3269173.16,-14864865.9,-490752636.8,-487483463.64,-3269173.16,766790774.12,,,,,2311903437.79,797242446.2,86335656.93,,,,,,,,,,,,,,,-475887770.9,1
000050.SZ,20240831,20240831,20240630,1,1,2,-0.1991,-0.1991,15896897920.04,15896897920.04,,,,,,,,,,,,,,,,-108021578.29,-107032518.36,,16844716610.76,14022569972.9,,,88548136.33,187165835.19,358763673.09,398148900.28,-235653027.48,,,,,,,,,,,-440225710.92,1913855.62,6110802.84,,-444422658.14,47588687.53,-492011345.67,-489392304.71,-2619040.96,-51983982.66,-543995328.33,-541376287.37,-2619040.96,63301259.71,3014420729.8,,,,1541770803.46,544838535.07,60505888.3,,,,,,,,,,,,,,,-492011345.67,1
000050.SZ,20240427,20240427,20240331,1,1,1,-0.1224,-0.1224,7749582291.55,7749582291.55,,,,,,,,,,,,,,,,-45770984.96,-45148695.56,,8307548308.39,6884103761.56,,,46154871.54,88684495.06,203934056.99,211343420.32,-123281664.49,,,,,,,,,,,-300253843.75,1658718.69,5515690.86,,-304110815.92,-167911.87,-303942904.05,-300747165.23,-3195738.82,-29214971.79,-333157875.84,-329962137.02,-3195738.82,80112768.91,,,,,751969948.15,282413351.82,35484351.32,,,,,,,,,,,,,,,-303942904.05,1
