ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000042.SZ,20260430,20260430,20260331,1,1,1,664831139.0,1455868585.23,-409590788.84,555239764.5,0.0,6053025207.12,0.0,0.0,232714032.51,469466876.93,204005185.19,0.0,0.0,18283476633.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770748295.05,28013436229.88,,,230170765.15,3335300274.2,,,16710196.5,,,,,0.0,0.0,567071.62,0.0,0.0,14572803.76,1319817599.15,0.0,0.0,5708375492.16,,,,0.0,,,,,,,,,,,,,33721811722.04,4304398671.15,0.0,0.0,0.0,0.0,0.0,0.0,2289154320.18,28588722.9,0.0,0.0,34057868.96,1357249375.89,0.0,0.0,3424787853.1,,,,0.0,0.0,0.0,0.0,3250668315.81,1421551158.94,26301523631.91,0.0,,,0.0,648337714.64,0.0,644937207.79,5608778817.51,,0.0,,,,,,,,,,,,,,,31910302449.42,0.0,0.0,,,-454839427.27,2266348699.89,1811509272.62,33721811722.04,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,14495466016.13,232714032.51,2289154320.18,469466876.93,775904847.41,0.0,3424787853.1,0.0,0.0,0.0,0
000042.SZ,20260418,20260418,20251231,1,1,4,664831139.0,1455868585.23,-343363772.22,555239764.5,,6398115699.62,,,248852864.38,471039085.65,200669224.91,,,18217201508.63,,,,,,,,,2725428723.69,28261307106.88,,,225096726.04,3353187461.51,,,16710196.5,785029166.29,,,,,,642250.15,,,16123092.86,1310795053.25,,,5726333812.66,,,,,,,,,,,,,,,,,33987640919.54,5656426256.72,,,,,,,2681213072.9,25348157.75,,,61869888.61,1392601614.33,,,3393948006.5,,,,,,,,2221332712.83,1375019230.33,25146970255.87,,,,,649870371.46,,644937207.79,6963220448.44,,,,,,,,,,,,,,,,,32110190704.31,,,,,-455125501.28,2332575716.51,1877450215.23,33987640919.54,,,,,,,,,,,,,,13995637572.62,248852864.38,2681213072.9,471039085.65,785029166.29,,3393948006.5,,,,0
000042.SZ,20251028,20251028,20250930,1,1,3,664831139.0,1455868585.23,620549972.74,555239764.5,0.0,5963181439.58,185552334.27,0.0,297545398.31,476046144.36,236912964.14,0.0,0.0,18876909513.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733814175.69,28769961969.85,,,230816392.29,3392789422.16,,,0.0,,,,,0.0,0.0,698923.34,0.0,0.0,18772619.18,1329823818.42,0.0,0.0,5793938401.3,,,,0.0,,,,,,,,,,,,,34563900371.15,6063244089.51,0.0,0.0,0.0,0.0,0.0,100000.0,2480032129.46,21821311.5,0.0,0.0,21171361.53,1421863540.88,0.0,0.0,3674479300.66,,,,0.0,0.0,0.0,0.0,1906000782.05,1346697714.16,24252194840.24,0.0,,,0.0,504203729.27,0.0,644937207.79,7225348205.49,,0.0,,,,,,,,,,,,,,,31477543045.73,0.0,0.0,,,-210132136.05,3296489461.47,3086357325.42,34563900371.15,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,13380028700.0,297545398.31,2480132129.46,476046144.36,798928933.71,0.0,3674479300.66,0.0,0.0,0.0,0
000042.SZ,20250822,20250822,20250630,1,1,2,664831139.0,1455868585.23,748539146.0,555239764.5,,4579479930.38,511398824.93,,320692154.92,496131440.8,314857538.99,6834442.36,0.0,18380191916.51,,,,,,,,,2491262716.69,27100848965.58,,,223488832.89,3434431822.07,,,,810476586.88,,,,,,776476.58,,,15467818.78,1409775460.45,,,5920060367.03,,,,,,,,,,,,,,,,,33020909332.61,6406820465.32,,,,,,7160900.0,2730606256.8,16274452.97,,,22736128.61,1545726362.99,,,3591171564.88,,,,,,,,1794347577.94,1162404660.8,22231730881.49,,,,,505869322.52,,644937207.79,7573149090.85,,,,,,,,,,,,,,,,,29804879972.34,,,,,-208449274.46,3424478634.73,3216029360.27,33020909332.61,,,,,,,,,,,,,,11361302976.5,320692154.92,2737767156.8,502965883.16,810476586.88,,3591171564.88,,,,0
000042.SZ,20250429,20250429,20250331,1,1,1,664831139.0,1497909143.57,697798207.9,555239764.5,0.0,4246634993.38,0.0,0.0,340146151.92,459516594.06,393855775.96,0.0,0.0,18424012271.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315739202.47,26179904988.91,,,221865796.48,2813276186.77,,,0.0,,,,,0.0,0.0,830189.32,0.0,0.0,16414030.01,1340630755.26,0.0,0.0,5241222641.06,,,,0.0,,,,,,,,,,,,,31421127629.97,6522333087.44,0.0,0.0,0.0,0.0,0.0,8890900.0,2552713286.99,22201155.14,0.0,0.0,49362802.41,1684798152.74,0.0,0.0,3543033950.58,,,,0.0,0.0,0.0,0.0,1824493062.38,1018842024.87,20460460307.14,0.0,,,0.0,503608009.73,0.0,649752763.35,7682908245.8,,0.0,,,,,,,,,,,,,,,28143368552.94,0.0,0.0,,,-192929793.61,3470688870.64,3277759077.03,31421127629.97,0.0,54910615.67,0.0,0.0,,,,,0.0,0.0,,,0.0,9756124972.03,340146151.92,2561604186.99,459516594.06,835711752.4,0.0,3543033950.58,0.0,0.0,0.0,0
000042.SZ,20250426,20250426,20241231,1,1,4,664831139.0,1497909143.57,559043249.81,555239764.5,,3671973073.1,,,314948297.72,468022379.76,423054616.13,,,18390893348.61,,,,,,,,,2020611182.55,25289502897.87,,,228934788.05,2811348332.71,,,,862481352.54,,,,,,833413.29,,,17259711.94,1404352214.6,,,5341198787.56,,,,,,,,,,,,,,,,,30630701685.43,6279778535.39,,,,,,1200000.0,2651106111.3,21617533.96,,,75159511.02,1324967719.97,,,3941600891.88,,,,,,,,2143053206.48,977641064.06,18367851026.56,,,,,494913926.19,,2409752763.35,9192297205.62,,,,,,,,,,,,,,,,,27560148232.18,,,,,-206469843.63,3277023296.88,3070553453.25,30630701685.43,,,,,,,,,,,,,,7231504987.89,314948297.72,2652306111.3,468022379.76,862481352.54,,3941600891.88,,,,0
000042.SZ,20241030,20241030,20240930,1,1,3,664831139.0,1932108743.9,2065098665.88,555239764.5,0.0,2217495661.2,0.0,0.0,306845576.92,513478728.07,459044071.98,0.0,0.0,20069296451.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959771392.49,25525931882.6,,,451278784.9,2113836256.04,,,6502373.66,,,,,0.0,0.0,1042829.86,0.0,0.0,40465101.85,1771908810.28,,0.0,5294425069.63,,,,0.0,,,,,,,,,,,,,30820356952.23,6534267957.0,0.0,0.0,0.0,0.0,0.0,92488675.58,2561357286.4,21702138.84,0.0,0.0,41329349.83,1441324243.45,0.0,0.0,4387709323.22,,,,0.0,0.0,0.0,0.0,2078050347.25,602146884.15,15308621467.64,0.0,,,101269.08,521224285.63,0.0,3409752763.35,10474439183.39,,0.0,,,,,,,,,,,,,,,25783060651.03,0.0,0.0,,,-179982012.08,5217278313.28,5037296301.2,30820356952.23,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,4082513218.92,306845576.92,2653845961.98,513478728.07,883098126.94,0.0,4387709323.22,0.0,0.0,0.0,0
000042.SZ,20240821,20240821,20240630,1,1,2,664831139.0,1932108743.9,2168211044.21,555239764.5,,2491920641.02,,,291035921.11,529523863.06,462181048.42,23841078.0,0.0,20807870203.96,,,,,,,,,1925223711.6,26531596467.17,,,439264240.75,2174056166.27,,,6502373.66,894113220.31,,,,,,1271907.28,,,41807781.65,2026421498.12,,,5617020926.55,,,,,,,,,,,,,,,,,32148617393.72,6439324516.46,,,,,,139109826.79,2733736988.06,18126127.66,,,64326587.32,1623870236.02,,,4287939621.91,,,,,,,,2146982941.81,538422113.54,15689433487.72,,,,1485822.76,513873761.16,,4349752763.35,11314823033.46,,,,,,,,,,,,,,,,,27004256521.18,,,,,-176029819.07,5320390691.61,5144360872.54,32148617393.72,,,,,,,,,,,,,,4136919044.61,291035921.11,2872846814.85,553364941.06,894113220.31,,4287939621.91,,,,0
000042.SZ,20240430,20240430,20240331,1,1,1,664831139.0,1932108743.9,2669592707.93,555239764.5,0.0,1579156903.11,0.0,0.0,258775228.63,459002408.99,372515907.35,0.0,0.0,21081182480.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879208824.46,25629841753.09,,,476747202.53,2185512431.88,,,6502373.66,,,,,0.0,0.0,1474097.9,0.0,0.0,45941496.56,1941341128.38,0.0,0.0,5589993395.07,,,,0.0,,,,,,,,,,,,,31219835148.16,6272396350.9,0.0,0.0,0.0,0.0,0.0,156981153.38,2635041190.12,21469353.51,0.0,0.0,63544375.76,1634792525.9,0.0,0.0,4139132074.79,,,,0.0,0.0,0.0,0.0,2504763923.27,418371786.24,14359483789.27,0.0,,,1236970.25,502391880.05,0.0,4414508304.59,11202312740.95,,0.0,,,,,,,,,,,,,,,25561796530.22,0.0,0.0,,,-163733737.39,5821772355.33,5658038617.94,31219835148.16,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,2785387406.3,258775228.63,2792022343.5,459002408.99,911136477.55,0.0,4139132074.79,0.0,0.0,0.0,0
000042.SZ,20240424,20240424,20231231,1,1,4,664831139.0,1932108743.9,2583747024.2,555239764.5,,834603532.6,,,230033948.71,524634709.66,295543227.51,,,21699110837.65,,,,,,,,,1931664882.06,25515591138.19,,,470773002.31,1981328510.43,,,6502373.66,923054509.0,,,2554.42,,,1701052.67,,,49629800.55,1967586301.56,,,5429572824.5,,,,,,,,,,,,,,,,,30945163962.69,5917244177.81,,,,,,152922652.01,2468521307.09,23777269.48,,,93391530.87,1616413486.71,,,3995362420.48,,,,,,,,2811038838.76,401603347.15,14519114333.74,,,,1236970.25,507272818.73,,4409752763.35,10849879474.76,,,,,,,,,,,,,,,,,25368993808.5,,,,,-159756517.41,5735926671.6,5576170154.19,30945163962.69,,,,,,,,,,,,,,2956083481.19,230033948.71,2621443959.1,524634709.66,923057063.42,,3995362420.48,,,,0
