ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000061.SZ,20260428,20260428,20260331,1,1,1,0.068,,1282790146.94,1282790146.94,,,,,,,,,,,,,,,2336586.29,17991134.65,16129162.06,,1136858141.42,952733230.22,,,13183841.12,29081960.24,102139768.32,32615768.03,,,,,,,,,,,,231917801.28,2171959.64,668778.86,,233420982.06,66423273.23,166997708.83,135024908.34,31972800.49,-976866.64,166020842.19,134048041.7,31972800.49,186538548.19,,,,,2745408.73,38095493.17,6865238.29,,,,,,,,,,,,,,,166997708.83,1
000061.SZ,20260428,20260428,20251231,1,1,4,0.2106,,6528350316.11,6528350316.11,,,,,,,,,,,,,,,3593260.29,106512096.87,94601853.34,,6041191254.87,5073547220.2,,,57301871.78,145207953.44,488571599.26,156758471.75,,,,,,,,,,,,799189899.22,21260561.05,41047577.72,,779402882.55,253150396.03,526252486.52,372470153.54,153782332.98,-1197344.24,525055142.28,371272809.3,153782332.98,711629644.61,1269241014.57,,,,17805294.81,178255668.68,28000142.49,,,,,,,,,,,,,,,526252486.52,1
000061.SZ,20251028,20251028,20250930,1,1,3,0.1555,,5197883938.6,5197883938.6,,,,,,,,,,,,,,,,76903778.77,67100563.32,,4753113927.99,4116440035.73,,,40954290.34,109567350.16,332572206.88,117773000.24,,,,,,,,,,,,557194110.95,10114414.99,4170885.41,,563137640.53,182815760.85,380321879.68,263848478.5,116473401.18,-685246.08,379636633.6,263163232.42,116473401.18,595793638.18,,,,,8865542.92,132363781.63,20000257.89,,,,,,,,,,,,,,,380321879.68,1
000061.SZ,20250820,20250820,20250630,1,1,2,0.1123,,3490847284.43,3490847284.43,,,,,,,,,,,,,,,,58246544.68,52182538.46,,3171197917.26,2769570224.11,,,29786470.62,60503829.85,213993270.51,77845554.2,,,,,,,,,,,,404365010.49,6636459.94,1289666.09,,409711804.34,137193876.87,272517927.47,190490434.24,82027493.23,-739504.78,271778422.69,189750929.46,82027493.23,421710416.73,710534900.26,,,,6004106.18,89471821.66,15788182.43,,,,,,,,,,,,,,,272517927.47,1
000061.SZ,20250429,20250429,20250331,1,1,1,0.0439,,1540997362.01,1540997362.01,,,,,,,,,,,,,,,,16269517.6,16269517.6,,1410279765.58,1201735937.38,,,14058586.78,35047514.51,106525239.65,39892845.79,,,,,,,,,,,,155213313.05,2786413.88,502424.77,,157497302.16,51797961.92,105699340.24,74455805.36,31243534.88,-168425.71,105530914.53,74287379.65,31243534.88,178836641.24,,,,,2696320.06,44981797.2,6549485.23,,,,,,,,,,,,,,,105699340.24,1
000061.SZ,20250429,20250429,20241231,1,1,4,0.2264,0.2264,5628090809.91,5628090809.91,,,,,,,,,,,,,,,-2500000.0,91582591.45,90560937.08,,5038751997.44,4126506723.48,,,60822255.85,176145526.07,463352753.11,142593452.27,,,,,,,,,,,,792430813.61,21297163.71,7115692.54,,806612284.78,247814138.53,558798146.25,384174497.11,174623649.14,1038531.6,559836677.85,385213028.71,174623649.14,793565223.75,1363705661.95,,,,11120635.18,163960399.02,30918082.08,,,,,,,,,,,,,,,558798146.25,1
000061.SZ,20241031,20241031,20240930,1,1,3,0.1846,0.1846,3730352474.27,3730352474.27,,,,,,,,,,,,,,,,77102362.79,76080708.42,,3246751457.32,2615729327.04,,,38728681.58,121359657.92,340721470.7,104557696.12,,,,,,,,,,,,638420964.18,13358139.91,3395399.56,,648383704.53,195167644.75,453216059.78,313283494.89,139932564.89,-232079.92,452983979.86,313051414.97,139932564.89,627497812.02,,,,,9724654.57,122825288.93,25078667.76,,,,,,,,,,,,,,,453216059.78,1
000061.SZ,20240831,20240831,20240630,1,1,2,0.1254,0.1254,2336317660.38,2336317660.38,,,,,,,,,,,,,,,,53109133.08,52643478.51,,2027618461.61,1612080351.93,,,26733149.53,84665811.74,216431553.28,69927634.97,,,,,,,,,,,,429815866.49,11494760.02,2523453.05,,438787173.46,131528772.06,307258401.4,212846178.9,94412222.5,338492.13,307596893.53,213184671.03,94412222.5,408251480.03,685667758.45,,,,6828704.4,83068545.64,16972082.3,,,,,,,,,,,,,,,307258401.4,1
000061.SZ,20240430,20240430,20240331,1,1,1,0.0486,0.0486,1049930214.56,1049930214.56,,,,,,,,,,,,,,,,18568156.72,18102502.15,,918101255.13,716622220.66,,,12784393.83,40596673.35,105869725.29,34398168.04,,,,,,,,,,,,165174973.38,2023733.19,1754805.41,,165443901.16,55541061.94,109902839.22,82547143.08,27355696.14,17288.13,109920127.35,82564431.21,27355696.14,181000518.38,,,,,3274537.69,41313329.89,8591645.49,,,,,,,,,,,,,,,109902839.22,1
000061.SZ,20240418,20240418,20231231,1,1,4,0.2646,0.2646,5490136004.9,5490136004.9,,,,,,,,,,,,,,,,209834579.22,111017991.85,,4927514712.51,3941130264.04,,,81134243.64,244211877.89,501276001.42,162943432.88,,,,,,,,,,,,856322544.16,19848317.86,70757133.56,,805413728.46,206894727.71,598519000.75,448938961.24,149580039.51,-1493591.79,597025408.96,447445369.45,149580039.51,806946525.78,1406564881.68,,,,13745056.4,191377717.45,39507835.66,,,,,,,,,,,,,,,598519000.75,1
000061.SZ,20231028,20231028,20230930,1,1,3,0.172,0.172,4051589600.12,4051589600.12,,,,,,,,,,,,,,,,85079445.76,84701752.09,,3589937200.72,2854225453.23,,,65572684.67,211081262.56,326015799.54,113498688.15,,,,,,,,,,,,586115680.67,3598733.31,4855427.14,,584858986.84,172319513.08,412539473.76,291943055.54,120596418.22,57197.58,412596671.34,292000253.12,120596418.22,612563847.13,,,,,9062061.01,129895950.34,26144348.0,,,,,,,,,,,,,,,412539473.76,1
000061.SZ,20230829,20230829,20230630,1,1,2,0.1133,0.1133,2676829436.38,2676829436.38,,,,,,,,,,,,,,,,63781989.04,63611907.11,,2387081653.5,1897222943.34,,,50627394.81,141022200.38,209055061.66,78070564.13,,,,,,,,,,,,377744035.84,2675796.62,4423202.7,,375996629.76,113199778.93,262796850.83,192258209.23,70538641.6,67414.7,262864265.53,192325623.93,70538641.6,392012003.31,667865414.03,,,,6343723.74,89109420.66,16839856.41,,,,,,,,,,,,,,,262796850.83,0
000061.SZ,20230829,20230829,20230630,1,1,2,0.1133,0.1133,2676829436.38,2676829436.38,,,,,,,,,,,,,,,,63781989.04,63611907.11,,2387081653.5,1897222943.34,,,50627394.81,141022200.38,209055061.66,78070564.13,,,,,,,,,,,,377744035.84,2675796.62,4423202.7,,375996629.76,113199778.93,262796850.83,192258209.23,70538641.6,67414.7,262864265.53,192325623.93,70538641.6,392012003.31,667865414.03,,,,6343723.74,89109420.66,16839856.41,,,,,,,,,,,,,,,262796850.83,1
000061.SZ,20230427,20230427,20230331,1,1,1,0.0514,0.0514,1240256323.88,1240256323.88,,,,,,,,,,,,,,,,33821321.52,33651239.59,,1124023163.88,919007619.95,,,11543917.55,51102376.69,99980759.67,37167758.78,,,,,,,,,,,,163123751.46,1902363.32,4492479.62,,160533635.16,51900442.0,108633193.16,87142527.36,21490665.8,-41935.49,108591257.67,87100591.87,21490665.8,166471582.68,,,,,2814620.81,44803042.24,7934676.11,,,,,,,,,,,,,,,108633193.16,1
000061.SZ,20230427,20230427,20221231,1,1,4,0.1177,0.1177,4353580540.51,4353580540.51,,,,,,,,,,,,,,,,91208709.79,90992314.47,,4024173343.62,3148238915.06,,,83051888.52,118308184.05,439601785.54,201665145.68,,,,,,,,,,,,527416313.12,7311161.54,17507263.54,,517220211.12,189881254.63,327338956.49,199660557.5,127678398.99,175335.77,327514292.26,199835893.27,127678398.99,637546276.48,1189265355.17,,,,16790164.87,226637368.81,37576592.25,,,,,,,,,,,,,,,327338956.49,1
000061.SZ,20230427,20230427,20221231,1,1,4,0.1177,0.1177,4353580540.51,4353580540.51,,,,,,,,,,,,,,,,91208709.79,90992314.47,,4024173343.62,3148238915.06,,,83051888.52,118308184.05,439601785.54,201665145.68,,,,,,,,,,,,527416313.12,7311161.54,17507263.54,,517220211.12,189881254.63,327338956.49,199660557.5,127678398.99,175335.77,327514292.26,199835893.27,127678398.99,637546276.48,1189265355.17,,,,16790164.87,226637368.81,37576592.25,,,,,,,,,,,,,,,327338956.49,0
