ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000045.SZ,20260430,20260430,20260331,1,1,1,,,770121236.23,39383653.63,,,,,,,,,,,,9440371.04,818945260.9,489997841.34,78029769.33,5995415.69,,,,,,13340527.85,587363554.21,231581706.69,577600.0,0.0,1100000.0,19200.0,0.0,1696800.0,99406721.28,0.0,0.0,25892300.0,,125299021.28,-123602221.28,24230052.0,,0.0,24230052.0,96588800.4026,10368382.5,2108494.3,0.0,2836962.73,15313839.53,8916212.47,951596.78,117847294.66,449257554.81,567104849.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000045.SZ,20260430,20260430,20260331,1,1,1,,,770121236.23,39383653.63,,,,,,,,,,,,9440371.04,818945260.9,489997841.34,78029769.33,5995415.69,,,,,,13340527.85,587363554.21,231581706.69,577600.0,0.0,1100000.0,19200.0,0.0,1696800.0,99406721.28,0.0,0.0,25892300.0,,125299021.28,-123602221.28,24230052.0,,0.0,24230052.0,,10368382.5,2108494.3,0.0,2836962.73,15313839.53,8916212.47,951596.78,117847294.66,449257554.81,567104849.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000045.SZ,20260330,20260330,20251231,1,1,4,95613542.83,20713242.01,3308223415.7,13163610.09,,,,,,,,,,,,132944006.58,3454331032.37,2705656832.58,254545354.48,55145150.97,,,,,,91190097.08,3106537435.11,347793597.26,1149136738.42,,17323464.63,3373824.24,,1169834027.29,238969979.73,,,1163389759.35,,1402359739.08,-232525711.79,141755054.19,,,141755054.19,27694633.5587,41473530.0,42123749.16,,12484469.33,96081748.49,45673305.7,-13768475.71,147172715.46,302084839.35,449257554.81,,,,138340722.92,237945710.46,4454969.16,1706534.63,,,-1164099.59,,936994.72,1198003.94,3143220.31,-11054.5,-233226377.55,-34639831.51,111343974.48,,347793597.26,,,,147172715.46,,,-8447592.8,9858780.97,,449257554.81,302084839.35,,,1
000045.SZ,20251027,20251027,20250930,1,1,3,,,2441983727.88,13163610.09,,,,,,,,,,,,82523424.57,2537670762.54,2057222846.13,196524000.87,34873795.32,,,,,,78915037.21,2367535679.53,170135083.01,518000000.0,0.0,4636587.2,3435451.5,0.0,526072038.7,16731538.84,0.0,0.0,500000000.0,0.0,516731538.84,9340499.86,0.0,,0.0,0.0,25042957.8156,31105147.5,40791591.36,,10116513.26,82013252.12,-82013252.12,-10363460.94,87098869.81,302084839.35,389183709.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000045.SZ,20250823,20250823,20250630,1,1,2,47528421.58,-3649406.53,1671434675.35,0.0,,,,,,,,,,,,68058342.69,1739493018.04,1218647653.85,127820808.26,27343241.72,,,,,,40346993.22,1414158697.05,325334320.99,518000000.0,0.0,8334676.03,3431771.5,0.0,529766447.53,6414300.56,0.0,0.0,500000000.0,,506414300.56,23352146.97,0.0,,0.0,0.0,303895229.8839,20736765.0,39283617.02,0.0,6983290.34,67003672.36,-67003672.36,-6543513.79,275139281.81,302084839.35,577224121.16,0.0,0.0,,54458503.18,119208355.02,2237075.67,890263.3,,,-1163586.44,21854.23,-2446624.07,3963099.07,1875265.31,-324796.02,-20257532.33,49387975.8,68705046.83,,325334320.99,,,,275139281.81,,,,4900406.39,,577224121.16,302084839.35,0.0,0.0,1
000045.SZ,20250428,20250428,20250331,1,1,1,,,842645535.04,0.0,,,,,,,,,,,,58531646.32,901177181.36,529152430.96,68998749.97,12845236.32,,,,,,16149650.0,627146067.25,274031114.11,0.0,,782500.0,,,782500.0,3392765.91,,,0.0,,3392765.91,-2610265.91,,,,,185046588.2748,10368382.5,1690317.81,,4297719.37,16356419.68,-16356419.68,-1847062.41,253217366.11,302084839.35,555302205.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000045.SZ,20250428,20250428,20250331,1,1,1,,,842645535.04,0.0,,,,,,,,,,,,58531646.32,901177181.36,529152430.96,68998749.97,12845236.32,,,,,,16149650.0,627146067.25,274031114.11,0.0,,782500.0,,,782500.0,3392765.91,,,0.0,,3392765.91,-2610265.91,,,,,,10368382.5,1690317.81,,4297719.37,16356419.68,-16356419.68,-1847062.41,253217366.11,302084839.35,555302205.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000045.SZ,20250328,20250328,20241231,1,1,4,143056766.38,17301161.66,3390788584.83,21049133.8,,,,,,,,,,,,87008969.95,3498846688.58,2842864632.73,238890310.33,32071014.09,,,,,,153756206.34,3267582163.49,231264525.09,1697000000.0,1349489.37,11747113.36,-18.74,,1710096583.99,29441167.62,,,1605454000.0,,1634895167.62,75201416.37,,,,,1029907296.3199,406216304.56,50633653.38,,9508462.57,466358420.51,-466358420.51,556861.07,-159335617.98,461420457.33,302084839.35,,,,132423108.75,237717328.95,4575688.69,2934915.74,,,,,-1134503.45,165313.89,1684854.22,-419977.79,-176903495.67,29434877.96,-164173431.78,,231264525.09,,,,-159335617.98,,,-5100446.66,9651343.75,,302084839.35,461420457.33,,,1
000045.SZ,20241031,20241031,20240930,1,1,3,,,2464279002.14,6793213.5,,,,,,,,,,,,79677529.55,2550749745.19,2084991802.79,180177561.51,22923184.95,,,,,,95322128.8,2383414678.05,167335067.14,1218079237.14,,7303767.71,3300.0,,1225386304.85,10671597.95,,,1099000000.0,,1109671597.95,115714706.9,257600.0,,,257600.0,121191085.442,238351438.33,48339443.74,,10860278.15,297551160.22,-297293560.22,-18167488.42,-32411274.6,461420457.33,429009182.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000045.SZ,20240823,20240823,20240630,1,1,2,66802961.73,-22218351.39,1485990801.73,6793213.5,,,,,,,,,,,,56983404.25,1549767419.48,1347905854.18,124223211.21,15045793.07,,,,,,50757711.08,1537932569.54,11834849.94,965100513.3,,7303767.71,0.0,,972404281.01,6988462.82,,,1099000000.0,,1105988462.82,-133584181.81,257600.0,,0.0,257600.0,-166689820.8685,58921670.0,44157958.67,,6463136.37,109542765.04,-109285165.04,-6440394.95,-237474891.86,461420457.33,223945565.47,,,,57208873.95,118638422.24,2318830.41,1279415.92,,,0.0,0.0,-1283637.11,-729654.78,6598642.68,-226284.52,-159463630.34,-133162455.63,71287566.0,,11834849.94,,,,-237474891.86,,,,4784150.78,,223945565.47,461420457.33,,,1
