ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000002.SZ,20260430,20260430,20260331,1,1,1,,,21660004171.02,,,,,,,,,,,,,4741828666.17,26401832837.19,17524294577.2,5153745221.2,3389436019.62,,,,,,2497782461.1,28565258279.12,-2163425441.93,218642891.16,21266105.5,88091571.01,42278938.5,746480700.44,1116760206.61,463101403.49,802794992.85,,8720900.91,,1274617297.25,-157857090.64,5403286537.61,,,5501602187.61,,7371912891.79,1433688628.61,156858500.84,485666014.28,9502600242.56,-4000998054.95,-35840861.81,-6358121449.33,61520758272.84,55162636823.51,98315650.0,98315650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000002.SZ,20260430,20260430,20260331,1,1,1,,,21660004171.02,,,,,,,,,,,,,4741828666.17,26401832837.19,17524294577.2,5153745221.2,3389436019.62,,,,,,2497782461.1,28565258279.12,-2163425441.93,218642891.16,21266105.5,88091571.01,42278938.5,746480700.44,1116760206.61,463101403.49,802794992.85,,8720900.91,,1274617297.25,-157857090.64,5403286537.61,,,5501602187.61,-3075546973.78,7371912891.79,1433688628.61,156858500.84,485666014.28,9502600242.56,-4000998054.95,-35840861.81,-6358121449.33,61520758272.84,55162636823.51,98315650.0,98315650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000002.SZ,20260401,20260401,20251231,1,1,4,-91810091101.49,7580393725.08,123239167039.96,,,,,,,,,,,,,16933958110.87,140173125150.83,91645543035.22,18589950465.46,19518108611.18,,,,,,11407647899.93,141161250011.79,-988124860.96,955792256.15,956046580.5,2528766336.86,3633599874.88,1458169281.63,9532374330.02,3195091544.28,794846493.09,1414319071.96,439155463.82,,5843412573.15,3688961756.87,49346319709.08,,479342723.96,50037666159.97,,56603589457.03,14550346446.36,1984534410.81,2218317875.6,74959012705.63,-24921346545.66,-268123932.98,-22488633582.73,84009391855.57,61520758272.84,212003726.93,212003726.93,,21929308140.31,5999073015.86,786934582.71,1523162245.7,,,-31565132.08,,97872152.2,5840978800.58,16409723914.34,-650971811.15,127924517652.42,11499992777.05,-144305874720.9,,-988124860.96,,,,-22488633582.73,,,34174033042.38,2044387856.03,,61520758272.84,84009391855.57,,,1
000002.SZ,20251031,20251031,20250930,1,1,3,,,90445466278.83,,,,,,,,,,,,,16459518759.49,106904985038.32,71942906627.19,15058771935.99,15587673015.03,,,,,,10204981289.77,112794332867.98,-5889347829.66,635062496.33,673178652.58,2224826624.02,3501429821.49,943469128.91,7977966723.33,2654555437.24,628553518.27,1388569206.18,549296297.2,,5220974458.89,2756992264.44,44256272188.86,,479342723.96,44910397763.75,,49781644069.6,12300599719.21,1653248664.86,1718435598.92,65231450592.87,-20321052829.12,-168161788.34,-23621570182.68,84009391855.57,60387821672.89,174782850.93,174782850.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000002.SZ,20251031,20251031,20250930,1,1,3,,,90445466278.83,,,,,,,,,,,,,16459518759.49,106904985038.32,71942906627.19,15058771935.99,15587673015.03,,,,,,10204981289.77,112794332867.98,-5889347829.66,635062496.33,673178652.58,2224826624.02,3501429821.49,943469128.91,7977966723.33,2654555437.24,628553518.27,1388569206.18,549296297.2,,5220974458.89,2756992264.44,44256272188.86,,479342723.96,44910397763.75,-1161023090.76,49781644069.6,12300599719.21,1653248664.86,1718435598.92,65231450592.87,-20321052829.12,-168161788.34,-23621570182.68,84009391855.57,60387821672.89,174782850.93,174782850.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000002.SZ,20250823,20250823,20250630,1,1,2,-10864982511.25,3430376050.38,61654267948.57,,,,,,,,,,,,,12953190195.38,74607458143.95,49600709076.14,9607261950.17,12134607423.53,,,,,,6303584286.89,77646162736.73,-3038704592.78,525454212.33,288179917.2,512961860.09,3461785251.4,637715082.01,5426096323.03,1213138568.06,408602494.86,708572353.41,251676838.35,,2581990254.68,2844106068.35,31643549152.51,,479342723.96,32127778266.53,-10204348274.56,36197685511.22,8223386945.73,1300576716.06,1140651419.28,46459643876.32,-14331865609.79,-135364944.69,-14661829078.91,84009391855.57,69347562776.66,4886390.06,4886390.06,,5145184728.78,3020753414.48,397949226.44,764273605.34,,,-7175522.11,,73035511.14,567980097.53,101088811.74,-310981567.65,53661959304.63,6970415210.55,-67413817233.12,,-3038704592.78,,,,-14661829078.91,,,301769619.67,1123466660.67,,69347562776.66,84009391855.57,,,1
000002.SZ,20250430,20250430,20250331,1,1,1,,,30117548492.03,,,,,,,,,,,,,11343434736.33,41460983228.36,31914556510.88,5237996311.54,5592975688.8,,,,,,4508023523.73,47253552034.95,-5792568806.59,176160566.28,14441110.95,348750571.17,3424774762.75,224768225.58,4188895236.73,801494768.32,355534015.64,99113820.42,253092159.1,,1509234763.48,2679660473.25,13029459084.65,,,13031941178.71,-20626889788.91,17350501255.21,4245100536.16,596664849.36,627042588.45,22785819188.46,-9753878009.75,-20562079.9,-12887348422.99,84009391855.57,71122043432.58,2482094.06,2482094.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000002.SZ,20250430,20250430,20250331,1,1,1,,,30117548492.03,,,,,,,,,,,,,11343434736.33,41460983228.36,31914556510.88,5237996311.54,5592975688.8,,,,,,4508023523.73,47253552034.95,-5792568806.59,176160566.28,14441110.95,348750571.17,3424774762.75,224768225.58,4188895236.73,801494768.32,355534015.64,99113820.42,253092159.1,,1509234763.48,2679660473.25,13029459084.65,,,13031941178.71,,17350501255.21,4245100536.16,596664849.36,627042588.45,22785819188.46,-9753878009.75,-20562079.9,-12887348422.99,84009391855.57,71122043432.58,2482094.06,2482094.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000002.SZ,20250401,20250401,20241231,1,1,4,-48703934402.33,5938735987.29,200998272604.11,,,,,,,,,,,,,18623891216.91,219622163821.02,145629660406.43,19583037877.67,31891015654.88,,,,,,18718602249.69,215822316188.67,3799847632.35,6021378013.39,3628291924.18,4247740633.39,3704232617.62,2086556345.13,19688199533.71,4519612174.6,2629422004.7,1148035415.68,582000333.6,,8879069928.58,10809129605.13,77807134938.11,,,78291456453.36,-7538723393.51,79020294640.02,17169043020.26,3881285212.89,2645283168.16,105964455058.23,-27672998604.87,130835774.46,-12933185592.93,96942577448.5,84009391855.57,484321515.25,484321515.25,,7168377258.67,4287308356.87,770086560.07,1539783699.11,,,2534174985.11,,10480919.72,2859267580.74,-3792366206.61,43877653.93,198890503706.48,4787209711.35,-201055949280.86,,3799847632.35,,,,-12933185592.93,,,26397783678.71,2124507424.1,,84009391855.57,96942577448.5,,,1
000002.SZ,20250401,20250401,20241231,1,1,4,-48703934402.33,5938735987.29,200998272604.11,,,,,,,,,,,,,18623891216.91,219622163821.02,145629660406.43,19583037877.67,31891015654.88,,,,,,18718602249.69,215822316188.67,3799847632.35,6021378013.39,3628291924.18,4247740633.39,3704232617.62,2086556345.13,19688199533.71,4519612174.6,2629422004.7,1148035415.68,582000333.6,,8879069928.58,10809129605.13,77807134938.11,,,78291456453.36,,79020294640.02,17169043020.26,,2645283168.16,105964455058.23,-27672998604.87,130835774.46,-12933185592.93,96942577448.5,84009391855.57,484321515.25,,,7168377258.67,4287308356.87,,,,,2534174985.11,,10480919.72,2859267580.74,-3792366206.61,43877653.93,198890503706.48,4787209711.35,-201055949280.86,,3799847632.35,,,,-12933185592.93,,,26397783678.71,2124507424.1,,84009391855.57,96942577448.5,,,0
