ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000020.SZ,20260421,20260331,0.0184,0.0184,0.5393,0.5393,0.5176,0.2733,-0.2219,405332.55,4797768.54,18985484.65,1.8309,1.4782,1.3429,1.0566,0.327,1.3428,0.2151,6052444.61,6168116.8,,-518761.2662,-518761.2662,250393060.07,5709550.0,0.0,-197729777.18,401778591.12,208058491.4,10328714.22,444302972.12,14563973.62,0.0184,1.5691,0.0059,0.0514,0.0033,0.0218,-0.0018,-0.0018,3.4072,12.4324,87.5676,7.7481,3.4072,1.114,5.6262,1.0078,,96.0366,4.2403,4.0391,1.178,1.22,1.0862,0.8688,0.7329,1.0972,4.712,3.4752,36.5649,1.5764,1.6073,65.4552,34.5448,57.3637,0.0,100.0,97.7706,2.2294,0.0067,0.5764,1.7349,,1.5688,,,0.0066,140.7447,2.9316,0.7329,198305627.22,4.3366,1.114,96.0366,1.178,1.0862,0.7329,1.1,-11.9617,-11.9617,103.6174,-13.3047,-10.9732,-12.1639,71.03,103.6371,-19.0279,1.1866,-2.6505,1.1849,-28.052,-28.052,-28.052,-65.8984,8.477
000020.SZ,20260421,20251231,0.1252,0.1252,3.0297,3.0297,0.5176,0.2733,-0.2403,4533436.59,30907426.51,94941479.99,1.7324,1.4526,1.3156,5.7995,1.8952,12.366,1.2258,40154855.43,42343516.72,52220892.69,-7984327.0321,-7984327.0321,274546107.58,5829070.0,0.0,-196877984.92,396102124.27,201066989.09,4189004.17,439099871.03,9360872.53,0.1252,1.5507,0.0278,0.0331,0.0166,0.1495,-0.0282,-0.0282,4.1312,11.0669,88.9331,5.7653,4.1312,0.6972,5.1542,-0.0861,-0.2482,95.3193,5.2024,4.9358,8.4107,8.41,7.3348,6.0505,5.0642,7.9691,8.4107,6.0505,38.9694,1.6385,1.6608,66.1056,33.8944,55.0543,0.0,100.0,97.921,2.079,0.0287,0.6385,1.5661,,1.4128,,,0.0281,94.0371,5.0642,5.0642,199700564.9,5.2093,-9.1744,89.0492,3.2809,3.0605,1.9249,30.0409,-3.4695,-3.4695,-92.7867,11.0194,10.2962,-3.5315,-16.41,-92.7826,-11.3178,8.7829,5.7752,8.7799,5.0456,5.0456,-16.8599,126.7252,8.7799
000020.SZ,20251025,20250930,0.0751,0.0751,2.4119,2.4119,0.5176,0.2733,-0.2903,3581107.48,17685823.95,83711906.64,1.5743,1.3553,1.2048,3.7233,1.4562,5.88,0.9529,20997629.68,24410113.34,,-63817025.9001,-63817025.9001,322870177.0,5435245.0,0.0,-147761130.11,382134098.21,185427917.0,37666786.89,424925939.36,-4813059.14,0.0751,1.5007,-0.1578,-0.017,-0.1615,0.0862,-0.2254,-0.2254,3.114,12.2574,87.7426,8.7385,3.114,3.2259,5.6442,-0.1316,,96.9255,3.7546,3.5742,5.1333,5.13,4.2689,3.4058,2.9673,4.8844,6.8444,4.5411,43.5863,1.7726,1.73,67.4823,32.5177,50.7326,0.0,100.0,98.3445,1.6555,-0.1384,0.7726,1.2943,,1.164,,,-0.1361,101.6595,3.9564,2.9673,200874576.21,3.7563,3.1445,96.5974,1.6436,1.6206,0.9242,6.942,49.3042,49.3042,-268.6916,45.9856,43.7,49.3144,34.23,-268.2135,33.9369,5.2753,10.7379,5.2685,12.6483,12.6483,14.4814,-14.5254,11.4812
000020.SZ,20250819,20250630,0.0506,0.0506,1.611,1.611,0.5176,0.2733,-0.3148,3484362.82,10855611.29,54580019.73,1.5496,1.3133,1.174,2.495,0.9822,6.4819,0.6398,13281522.5,16531182.36,20612461.89,-72094158.8612,-72094158.8612,322176173.14,5554765.0,0.0,-133267563.92,374733775.13,177058614.96,43791051.04,417998982.04,-11740016.46,0.0506,1.4762,-0.2134,-0.0415,-0.2144,0.0584,-0.2546,-0.2546,3.1435,11.9646,88.0354,8.5916,3.1435,3.2663,5.5496,-0.2243,,97.0885,3.7852,3.6238,3.4905,3.49,2.6424,2.3187,2.0113,3.3393,6.981,4.6374,43.9477,1.784,1.7354,66.9458,33.0542,50.2506,0.0,100.0,98.3051,1.6949,-0.1875,0.784,1.2754,,1.1434,,,-0.1844,102.3482,4.0226,2.0113,202621825.17,3.7879,3.8033,96.1551,2.034,1.9455,1.1492,-5.8347,42.5352,42.5352,-9600.0,41.8358,39.2421,42.6213,13.75,-9742.3257,28.624,3.5566,9.6351,3.5525,11.7587,11.7587,29.1518,31.1849,10.8823
000020.SZ,20250422,20250331,0.0209,0.0209,0.7496,0.7496,0.5176,0.2733,-0.3445,3118454.9,2805195.66,19896112.09,1.5465,1.2881,1.1438,1.3186,0.472,1.8103,0.3034,3902684.16,6947130.69,,-57578571.6984,-57578571.6984,303728560.28,5674285.0,0.0,-147983891.44,365852715.13,165994075.59,18010184.15,409582658.49,-20156340.01,0.0209,1.4465,-0.1631,-0.0712,-0.1616,0.0245,-0.2033,-0.2033,2.7909,9.3739,90.6261,6.9752,2.7909,2.6492,4.8215,-0.4955,,98.1613,3.519,3.2731,1.4568,1.46,0.6899,0.993,0.8467,1.3605,5.8272,3.972,43.0333,1.7554,1.7205,65.3313,34.6687,50.8846,0.0,100.0,98.1661,1.8339,-0.1521,0.7554,1.3238,,1.1824,,,-0.1493,100.3409,3.3868,0.8467,203929452.76,3.5047,2.6492,98.1613,1.4568,0.6899,0.8467,-21.76,10.0,10.0,-3120.3704,9.9095,7.8377,9.9962,-44.56,-3112.9229,-0.0147,1.4732,5.7032,1.4675,-3.2201,-3.2201,-3.2201,-67.0033,10.0124
000020.SZ,20250422,20241231,0.1297,0.1297,2.8842,2.8842,0.5176,0.2733,-0.3654,-234526.92,36972817.25,91566194.02,1.5871,1.3704,1.2957,6.5617,2.1578,12.1002,1.3059,40281808.47,39544888.36,54104365.42,93403887.2661,93403887.2661,270739868.57,5793805.0,0.0,-203169481.08,359447069.48,158955719.33,-44213761.75,403659007.93,-26079990.57,0.1297,1.4255,0.3854,-0.0921,0.1417,0.1397,0.3299,0.3299,4.4985,11.212,88.788,5.1149,4.4985,0.6004,4.8163,-0.3018,0.0207,95.0676,4.9224,4.8421,9.5352,9.37,9.5961,6.3235,5.8747,9.3062,9.5352,6.3235,40.6552,1.6851,1.6231,63.1726,36.8274,52.8449,0.0,100.0,97.9048,2.0952,0.4031,0.6851,1.4597,,1.2998,,,0.3947,86.5096,5.8747,5.8747,204681683.37,4.9613,-6.5408,88.7313,5.7326,6.0643,3.3597,57.6361,175.3715,175.3715,-5.144,121.0149,119.8466,175.3518,127.3,-5.1232,150.2911,10.0093,19.2181,10.0126,12.4069,12.4069,68.6608,319.8947,10.0126
000020.SZ,20241026,20240930,0.0503,0.0503,2.1411,2.1411,0.5176,0.2733,-0.4449,1067273.8,13175776.61,72704616.59,1.5285,1.2398,1.1485,4.293,1.6202,5.5571,0.9862,16570799.36,17245858.89,,22301086.0393,22301086.0393,275526243.5,2250840.0,0.0,-141635804.05,338882240.46,145616451.98,3980647.93,381163768.01,-48575230.49,0.0503,1.3461,-0.0428,-0.1715,-0.0488,0.0609,0.0788,0.0788,2.3493,11.9922,88.0078,8.7922,2.3493,3.0788,5.8632,-0.1498,0.0,97.2668,2.8972,2.8446,3.8079,3.81,3.5225,2.8054,2.3169,3.6785,5.0772,3.7405,42.1551,1.7288,1.6435,63.9121,36.0879,51.4283,0.0,100.0,99.1897,0.8103,-0.044,0.7288,1.3722,,1.22,,,-0.0437,100.4286,3.0892,2.3169,195516628.48,2.9446,1.9023,97.4636,1.1049,0.9582,0.6497,-5.8153,14.5786,14.5786,-12.6316,11.0362,10.9479,14.4535,31.03,-12.7943,9.9071,3.8818,15.4932,3.8818,0.7449,0.7449,-11.9261,0.2287,4.1366
000020.SZ,20240827,20240630,0.0355,0.0355,1.4415,1.4415,0.5176,0.2733,-0.4597,511223.72,9543356.08,53940313.32,1.5567,1.2107,1.1088,3.1622,1.1369,6.4697,0.6798,11546621.01,12008355.61,15909812.01,13130196.7026,13130196.7026,251044960.88,2370360.0,0.0,-126414596.35,334213874.64,139752050.16,13337453.81,376975297.4,-52763701.1,0.0355,1.3313,-0.0022,-0.1863,-0.0059,0.0424,0.0464,0.0464,2.4633,13.2148,86.7852,9.9578,2.4633,3.6498,6.6393,-0.3313,0.0,97.1712,2.9825,2.9419,2.7032,2.7,2.5658,1.9998,1.6745,2.6158,5.4064,3.9996,40.1997,1.6722,1.6144,61.9928,38.0072,53.0169,0.0,100.0,99.0646,0.9354,-0.0024,0.6722,1.4876,,1.3188,,,-0.0024,96.4741,3.349,1.6745,196832184.48,3.0403,5.3878,97.3334,1.2463,1.1968,0.7635,-1.1366,27.6978,27.6978,-101.1288,18.98,18.9998,27.6403,62.25,-101.1126,22.3855,2.7396,10.4892,2.7403,8.3066,8.3066,-6.0388,-20.8533,4.2936
000020.SZ,20240423,20240331,0.019,0.019,0.7745,0.7745,0.5176,0.2733,-0.4761,325618.27,5059706.3,24559600.88,1.613,1.2922,1.1525,1.9428,0.6462,1.9961,0.3771,6510300.22,6719406.58,,2131213.1025,2131213.1025,217944351.13,2489880.0,0.0,-115739975.91,329046406.55,133602953.02,17862977.11,372306042.17,-57432956.33,0.019,1.3148,0.0054,-0.2028,0.0032,0.0237,0.0075,0.0075,2.4555,11.1984,88.8016,7.8522,2.4555,2.153,5.9264,-0.2272,,97.0315,3.0986,3.0638,1.457,1.46,1.3689,1.1552,0.9259,1.4193,5.828,4.6208,37.189,1.5921,1.5737,59.3088,40.6912,55.5127,0.0,100.0,98.8705,1.1295,0.007,0.5921,1.689,,1.4927,,,0.007,78.3796,3.7036,0.9259,197933333.53,3.1453,2.153,97.0315,1.457,1.3689,0.9259,0.699,-16.2996,-16.2996,-95.4469,-14.1007,-14.6491,-16.2783,-11.25,-95.436,-19.041,1.4663,3.8902,1.4677,24.7026,24.7026,24.7026,186.7329,3.4125
000020.SZ,20240423,20231231,0.0471,0.0471,2.5658,2.5658,0.5176,0.2733,-0.4952,-2923932.89,16266244.41,75151941.99,1.628,1.2856,1.1525,6.6081,2.1604,10.3737,1.2321,21010713.9,18934879.43,31044530.65,79192008.6743,30185229.1743,201014825.78,2609400.0,0.0,-110027701.36,323162089.94,126236126.48,16208425.12,366920717.6,-62818280.9,0.0471,1.2958,0.4063,-0.2218,0.0617,0.0669,0.2797,0.1066,1.8364,10.3438,89.6562,6.905,1.8364,1.1625,5.6757,0.0668,-0.0138,97.1081,2.5035,2.6062,3.7036,3.7,4.5153,3.211,2.2626,3.5619,3.7036,3.211,35.6894,1.555,1.6369,57.3576,42.6424,56.641,0.0,100.0,98.7185,1.2815,0.5723,0.555,1.802,,1.5871,,,0.5649,91.8567,2.2626,2.2626,199535363.46,2.5367,-6.1106,93.7917,0.245,1.6948,0.1521,100.8305,31.5642,31.5642,39.622,20.8441,20.3134,31.7399,254.46,39.6208,26.9495,3.7719,-6.2874,3.7735,9.3472,9.3472,-15.0117,-57.58,3.7735
