ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000014.SZ,20260430,20260430,20260331,1,1,1,,,107682585.98,3444322.49,,,,,,,,,,,,54794739.54,165921648.01,84702281.64,29495849.08,24708405.89,,,,,,25696327.85,164602864.46,1318783.55,,,,13000.0,,13000.0,378274.21,,273752500.0,,,274130774.21,-274117774.21,,,,,,,39200000.0,,1972401.0,41172401.0,-41172401.0,-1761599.77,-315732991.43,562671610.21,246938618.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000014.SZ,20260430,20260430,20260331,1,1,1,,,107682585.98,3444322.49,,,,,,,,,,,,54794739.54,165921648.01,84702281.64,29495849.08,24708405.89,,,,,,25696327.85,164602864.46,1318783.55,,,,13000.0,,13000.0,378274.21,,273752500.0,,,274130774.21,-274117774.21,,,,,-180549288.35,,39200000.0,,1972401.0,41172401.0,-41172401.0,-1761599.77,-315732991.43,562671610.21,246938618.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000014.SZ,20260318,20260318,20251231,1,1,4,-149606375.0,3988927.54,342844746.33,2855287.63,,,,,,,,,,,,11947883.06,357647917.02,51758230.05,26256075.14,17052345.86,,,,,,186811621.0,281878272.05,75769644.97,,,,4093.15,,4093.15,92629.55,,,,,92629.55,-88536.4,,,,,,,,,4401784.0,4401784.0,-4401784.0,,71279324.57,365604425.87,436883750.44,,,,85326650.57,8998204.58,,1138021.32,,,,101234.46,,,6859161.36,-17558954.85,102221021.62,749779.09,29573359.12,,75769644.97,,,,71279324.57,,,-60702.76,4039317.92,,436883750.44,365604425.87,,,0
000014.SZ,20260318,20260318,20251231,1,1,4,-149606375.0,3988927.54,342844746.33,2855287.63,,,,,,,,,,,,11947883.06,357647917.02,51758230.05,26256075.14,17052345.86,,,,,,186811621.0,281878272.05,75769644.97,,,,4093.15,,4093.15,92629.55,,,,,92629.55,-88536.4,,,,,74406584.76,,,,4401784.0,4401784.0,-4401784.0,,71279324.57,365604425.87,436883750.44,,,,85326650.57,8998204.58,,1138021.32,,,,101234.46,,,6859161.36,-17558954.85,102221021.62,749779.09,29573359.12,,75769644.97,,,,71279324.57,,,-60702.76,4039317.92,,436883750.44,365604425.87,,,1
000014.SZ,20251031,20251031,20250930,1,1,3,,,226382765.01,2855287.63,,,,,,,,,,,,5013847.59,234251900.23,43350053.72,20336325.86,13370650.79,,,,,,99679935.28,176736965.65,57514934.58,,,,4093.15,,4093.15,86130.55,,,,,86130.55,-82037.4,,,,,131294396.98,,,,3529332.0,3529332.0,-3529332.0,,53903565.18,365604425.87,419507991.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000014.SZ,20251031,20251031,20250930,1,1,3,,,226382765.01,2855287.63,,,,,,,,,,,,5013847.59,234251900.23,43350053.72,20336325.86,13370650.79,,,,,,99679935.28,176736965.65,57514934.58,,,,4093.15,,4093.15,86130.55,,,,,86130.55,-82037.4,,,,,,,,,3529332.0,3529332.0,-3529332.0,,53903565.18,365604425.87,419507991.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000014.SZ,20250830,20250830,20250630,1,1,2,-19143110.54,198634.76,180029134.04,2855287.63,,,,,,,,,,,,4086129.73,186970551.4,24937895.82,15500733.36,8198237.55,,,,,,81651620.61,130288487.34,56682064.06,,,,4093.15,,4093.15,65398.55,,,,,65398.55,-61305.4,,,,,133935278.99,,,,2407608.0,2407608.0,-2407608.0,,54213150.66,365604425.87,419817576.53,,,,,4440605.66,,724278.64,,,,33897.89,,,-496080.52,-4172299.72,-13225408.07,-819521.57,86917989.1,,56682064.06,,,,54213150.66,,,83640.77,2139437.66,,419817576.53,365604425.87,,,1
000014.SZ,20250426,20250426,20250331,1,1,1,,,4390817.96,,,,,,,,,,,,,1423103.15,5813921.11,12413754.85,9894922.72,914185.84,,,,,,5181522.3,28404385.71,-22590464.6,,,,,,,14075.0,,,,,14075.0,-14075.0,,,,,-31348550.72,,,,1285884.0,1285884.0,-1285884.0,,-23890423.6,365604425.87,341714002.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000014.SZ,20250426,20250426,20250331,1,1,1,,,4390817.96,,,,,,,,,,,,,1423103.15,5813921.11,12413754.85,9894922.72,914185.84,,,,,,5181522.3,28404385.71,-22590464.6,,,,,,,14075.0,,,,,14075.0,-14075.0,,,,,,,,,1285884.0,1285884.0,-1285884.0,,-23890423.6,365604425.87,341714002.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000014.SZ,20250329,20250329,20241231,1,1,4,16978382.59,398528.76,129590373.95,,,,,,,,,,,,,27922351.69,157512725.64,137684478.24,42099583.8,85793446.49,,,,,,33670114.53,299247623.06,-141734897.42,,,,2200.0,,2200.0,882009.76,,,,,882009.76,-879809.76,,,,,-106234592.0685,,52281975.56,,5449199.78,57731175.34,-57731175.34,73.21,-200345809.31,565950235.18,365604425.87,,,,5193520.81,8292401.86,,1363150.59,,,,10275.66,,,9332757.64,-1809428.13,98876722.72,-4225536.57,-280513351.05,,-141734897.42,,,,-200345809.31,,,-712338.35,5080016.05,,365604425.87,565950235.18,,,1
