ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000032.SZ,20260428,20260428,20260331,1,1,1,1215179311.0,4540642039.2,1336949637.12,307518063.18,42052834.09,13392373059.62,242333005.72,350870385.43,11270220610.93,,1067870067.2,,,1156746641.9,,,,,,,,,1047838768.48,62242669388.24,,,1556391010.44,347153517.78,,,1294135559.91,,,,,,,1043876242.82,66452328.7,157614256.2,286081051.77,503824604.95,,62685653.69,11065863665.12,,,,,,,,,,,,,,,,,73308533053.36,8206678638.46,1379421394.44,,,,,5583766555.23,35287637183.46,1902466.21,,,196061959.15,389700325.87,,59719561.63,,,,,,,,,3072784735.35,455972926.64,50029398943.73,,,,90638212.69,90379100.11,164700712.98,982517679.16,9985987759.39,,,,,,,,,,,,,,,,,60015386703.12,,,,,5906564029.65,7386582320.59,13293146350.24,73308533053.36,91411876.25,-55759564.0,,,,,,,1936865.01,,,,32562886321.22,3112782451.69,11621090996.36,40871403738.69,707863843.81,4926744169.1,406434379.76,549368945.69,63443732.91,,,0
000032.SZ,20260428,20260428,20251231,1,1,4,1137959234.0,4540642039.2,1420847390.75,307518063.18,24932231.03,12426491868.89,247333005.72,345184724.67,11975347468.03,685791562.41,1041795725.52,5931201.22,,1139399427.69,,,,,,,,,974408521.25,61869727907.22,,,1578559702.59,349976214.1,,,1297466551.8,4989463291.44,383349820.18,,,,,1066617660.88,49641782.61,157614256.2,303251629.34,502781008.37,,63565424.57,11175722720.46,,,,,,,,,,,,,,,,,73045450627.68,8317554814.16,1176374111.33,,,,,5313374774.73,35281063300.55,1991306.23,,,729635530.92,382825424.78,,70551061.63,499891764.65,,,,,,,,2649481507.84,401356976.96,49563060087.86,,53975907.91,18815826.31,66489696.36,91236869.04,163274665.77,1014818597.71,10143184692.65,,,,,,,,,,,,,,,,,59706244780.51,,,,,5877042683.2,7462163163.97,13339205847.17,73045450627.68,102310000.0,-46955871.19,,,,,,,1936865.01,,,,32617531391.37,3056514328.24,12320532192.7,40594438075.28,691722763.63,4989463291.44,383349820.18,570442826.28,72791734.22,,,0
000032.SZ,20251029,20251029,20250930,1,1,3,1137959234.0,3419772703.58,1242446283.83,307518063.18,63265776.31,8025307610.67,251773986.02,152494755.4,11918581732.01,,1194981947.08,,,1387993573.91,,,,,,,,,1286300896.61,56019822712.52,,,1496116285.62,352697827.85,,,1264760564.4,,,,,,,1006785187.61,122401894.14,157614256.2,296366956.99,432247718.22,,285221165.17,11195260509.56,,,,,,,,,,,,,,,,,67215083222.08,8330452913.81,2118722342.65,,,,,4952963433.45,31297044940.9,1295851.9,,,295684476.65,197964814.89,,72037241.71,,,,,,,,,2735407804.9,269513031.8,45202309130.79,,,,89668970.91,95235565.72,148754364.03,978160398.2,10171779117.51,,,,,,,,,,,,,,,,,55374088248.3,,,,,5720180632.12,6120814341.66,11840994973.78,67215083222.08,99503292.21,-50147719.24,,,,,,,,,,,30825551636.89,2677335571.27,12071076487.41,36250008374.35,684614392.26,4685350652.73,637553891.12,656376862.38,102657312.97,,,0
000032.SZ,20250828,20250828,20250630,1,1,2,1137959234.0,3419772703.58,1398037903.99,307518063.18,37203335.89,7871355750.82,251773986.02,122753854.65,12179117517.52,701213599.56,982732406.94,,,1551443052.83,,,,,,,,,1244860187.87,56268896095.12,,,1516045912.15,356582813.41,,,1290744666.5,5026660072.44,666188995.18,,,,,1029943164.63,78314926.44,157614256.2,263602242.39,439207328.55,,301473416.13,11638309821.8,,,,,,,,,,,,,,,,,67907205916.92,7866914986.18,1572887476.61,,,,,4930994314.14,32560908996.37,965327.49,,,261387562.21,277675923.32,0.0,129251061.63,819038163.48,,,,,,,,2969833381.32,184167825.31,45975188662.87,,120179768.33,30109509.9,102179864.64,97623852.39,147459977.93,1073591038.99,9915235138.31,,,,,,,,,,,,,,,,,55890423801.18,,,,,5762894190.64,6253887925.1,12016782115.74,67907205916.92,101026628.78,-46603315.54,,,,,,,,,,,31050113357.37,2268078630.99,12301871372.17,37491903310.51,701213599.56,5026660072.44,666188995.18,948289225.11,150289278.23,,,0
000032.SZ,20250425,20250425,20250331,1,1,1,1137959234.0,3419734651.01,1598026014.58,307518063.18,38617459.89,10160006437.68,251773986.02,199386807.44,11946640044.83,659253731.45,1442252730.95,0.0,0.0,1141507917.99,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166770460.44,56631618870.83,,,1541589377.81,358766427.5,,,1324351324.23,,,,,0.0,0.0,1055056642.4,53183135.34,157614256.2,222741407.63,433223625.49,0.0,292700662.77,11422198255.96,,,,0.0,,,,,,,,,,,,,68053817126.79,7986045839.79,1393509333.69,0.0,0.0,0.0,0.0,5704761938.06,31332972255.44,829370.45,0.0,0.0,506371161.83,271447083.79,0.0,109389000.0,938032313.74,,,,0.0,0.0,0.0,0.0,2107534899.31,277360322.97,45445656888.92,0.0,,,84600062.78,100894405.72,152951068.74,1501148331.22,10201872740.61,,0.0,,,,,,,,,,,,,,,55647529629.53,0.0,0.0,,,5948323024.82,6457964472.44,12406287497.26,68053817126.79,102521360.49,-43890950.22,0.0,0.0,,,,,0.0,0.0,,,29336027142.6,2803449209.64,12146026852.27,37037734193.5,659253731.45,5126453380.76,623359994.24,1047421313.74,154613649.14,0.0,0.0,0
000032.SZ,20250425,20250425,20241231,1,1,4,1137959234.0,3420415672.81,1632082086.62,307518063.18,43006281.51,12000998339.23,251773986.02,262307755.65,13699289469.79,634372892.6,1151828202.12,1996124.03,0.0,1077124945.62,,,,,,,,,1012011433.94,58817735026.27,,,1561240493.99,357593883.97,,,1396726913.65,5238106726.32,536803233.06,,,,,1077377693.67,32863035.38,157614256.2,183646723.79,444582499.94,,275915518.42,11489239740.42,,,,,,,,,,,,,,,,,70306974766.69,6915712349.03,1187127979.2,,,,,5787196872.15,32811383139.04,803514.13,,,873729992.68,502462488.41,0.0,109389000.0,985444875.47,,,,,,,,2914809594.24,252154975.34,48755567573.66,,128875216.89,42146609.62,89789922.26,100892559.79,155655415.27,1499520477.39,9157245053.13,,,,,,,,,,,,,,,,,57912812626.79,,,,,5899399534.31,6494762605.59,12394162139.9,70306974766.69,104940000.0,-46218732.53,,,,,,,,,,,28193183662.96,3331065143.0,13961597225.44,38598580011.19,636369016.63,5238106726.32,536803233.06,1094833875.47,171021826.51,,,0
000032.SZ,20241030,20241030,20240930,1,1,3,1137959234.0,3419360785.77,1175338628.97,304676060.53,57338093.72,9096019540.9,244039816.61,120345773.48,12782154846.17,,1622199114.93,,,1405593187.56,,,,,,,,,1168006996.95,54644986026.24,,,1512567655.17,136428184.33,,,1086002722.13,,,,,,,1011072161.92,13849560.87,140730523.57,188325024.54,392219345.0,,499134479.34,11159771173.91,,,,,,,,,,,,,,,,,65804757200.15,7015165743.33,1641958215.06,,,,0.0,5262845333.21,30004012147.07,456469.88,,,476124243.44,285745684.4,,114434486.97,,,,,,,,,2810834110.73,490277555.46,45488318172.23,,,,100001504.72,105837483.65,165193403.77,1013865673.9,8842480999.66,,,,,,,,,,,,,,,,,54330799171.89,,,,,5416523038.87,6057434989.39,11473958028.26,65804757200.15,94332740.38,-37237813.6,,,,,,,,,,,27228207218.47,3218342666.29,12902500619.65,35266857480.28,761439275.66,4865512675.8,1052733425.54,1297721746.69,210628144.97,,,0
000032.SZ,20240828,20240828,20240630,1,1,2,1137959234.0,3566176152.17,1232484024.52,304676060.53,101061858.23,9359232178.4,305706483.28,201706271.8,12283939498.74,702580541.06,1939765731.74,,,1370242616.41,,,,,,,,,1161674554.0,51513673363.8,,,1517488546.95,135859236.26,,,1093813268.03,4783322666.06,1133845611.21,68617.78,,,,1049566952.37,10157050.9,140730523.57,195598568.93,374144344.11,,544918127.14,11372915535.96,,,,,,,,,,,,,,,,,62886588899.76,6780395140.84,2587996997.68,,,,0.0,4645715338.6,26437935223.71,312256.83,,,379332921.67,232652490.9,0.0,107534486.97,828696372.27,,,,,,,,2570735382.02,573054627.66,42178741292.34,,182882963.32,37875605.94,94356621.91,107919861.7,157700750.25,1030891834.34,8697409668.2,,,,,,,,,,,,,,,,,50876150960.54,,,,,5683296496.65,6327141442.57,12010437939.22,62886588899.76,96139665.25,-15215886.88,,,,,,,,,,,23991598621.74,3814775194.03,12485645770.54,31083650562.31,702580541.06,4783322666.06,1133914228.99,936230859.24,220758569.26,,,0
000032.SZ,20240430,20240430,20240331,1,1,1,1137959234.0,3566176152.17,1412605847.17,304676060.53,74976441.36,9503647454.07,305706483.28,316263758.79,10097811352.65,,3874662682.71,,,1308249154.16,,,,,,,,,1213044109.47,47453990775.1,,,1613402387.67,137978536.75,,,1119915855.22,,,,,,,1076086380.84,9290829.4,140730523.57,197449055.02,349125640.39,,506792154.15,11505866603.76,,,,,,,,,,,,,,,,,58959857378.86,6658642101.32,1951130258.94,,,,0.0,5289540339.53,21285205453.68,346254.89,,,267133061.91,270192976.66,,107534486.97,,,,,,,,,2682397078.32,433417090.82,38367915477.83,,,,102620629.9,109353520.55,164360549.19,1056399856.24,8596616604.74,,,,,,,,,,,,,,,,,46964532082.57,,,,,5514527782.79,6480797513.5,11995325296.29,58959857378.86,97614493.16,-15596221.73,,,,,,,,,,,19762484872.3,4959375755.0,10414075111.44,26574745793.21,700837710.11,4811871002.55,1135383256.45,1229177208.08,203884784.61,,,0
000032.SZ,20240418,20240418,20231231,1,1,4,1137959234.0,3566176152.17,1395550901.09,304676060.53,100750899.96,9847526779.61,305706483.28,238454480.92,11002139132.33,740545118.81,2973958936.25,,,923473743.4,,,,,,,,,1079933729.74,44962735295.97,,,1633572598.69,139987166.6,,,1124175598.23,4916125904.49,1060272250.05,68617.78,,,,1101524329.16,6409337.36,140730523.57,198478071.32,343289100.51,,504846249.77,11555652564.36,,,,,,,,,,,,,,,,,56518387860.33,5980810334.34,1374676561.59,,,,,6226481956.62,19296205077.49,481499.11,,,946942637.33,369614584.16,,107534486.97,992576805.0,,,,,,,,1978396076.94,597080543.46,36667656762.51,,197222695.74,42146609.62,114553271.6,108586338.12,156255795.71,1061128996.98,7975757059.67,,,,,,,,,,,,,,,,,44643413822.18,,,,,5386155989.18,6488818048.97,11874974038.15,56518387860.33,100450000.0,-16295198.78,,,,,,,,,,,17435190903.52,4777666533.84,11240593613.25,25522687034.11,740545118.81,4916125904.49,1060340867.83,1100111291.97,239369305.36,,,1
