date,open,high,low,close,volume,amount,pct_chg
20250508,43.9,44.62,43.8,44.33,35417.03,156802330.0,0.4532
20250509,44.34,44.36,43.86,43.95,27203.52,119792036.0,-0.8572
20250512,44.1,44.55,43.88,44.29,25929.0,114505693.0,0.7736
20250513,44.5,44.8,44.01,44.02,36787.45,163096272.0,-0.6096
20250514,44.02,45.65,43.65,45.14,88387.4,396053381.0,2.5443
20250515,44.87,44.99,44.02,44.05,43287.72,192218642.0,-2.4147
20250516,44.06,44.06,43.56,43.62,28658.0,125284591.0,-0.9762
20250519,43.2,43.78,42.56,43.74,28923.0,125248198.0,0.2751
20250520,43.74,43.95,43.5,43.78,20168.25,88237962.0,0.0914
20250521,43.78,44.03,43.44,43.49,23344.81,102006209.0,-0.6624
20250522,43.4,43.66,42.97,43.09,27883.34,120541119.0,-0.9198
20250523,43.09,43.38,42.3,42.3,35284.33,150806671.0,-1.8334
20250526,42.32,42.65,42.05,42.47,21749.64,92222099.0,0.4019
20250527,42.47,43.15,42.47,42.71,25175.91,107816329.0,0.5651
20250528,42.8,42.83,42.15,42.32,26277.52,111227468.0,-0.9131
20250529,42.34,42.7,41.9,42.69,32997.01,139797289.0,0.8743
20250530,42.6,42.68,42.0,42.01,31664.36,133418777.99999999,-1.5929
20250603,41.69,41.9,41.11,41.6,33910.03,140434905.0,-0.976
20250604,41.6,42.14,41.6,41.93,29811.71,125074954.0,0.7933
20250605,41.98,42.49,41.88,42.14,30157.55,127019857.0,0.5008
20250606,42.24,42.45,41.93,42.05,21525.0,90691541.0,-0.2136
20250609,42.05,42.24,41.78,42.2,28852.03,121378345.0,0.3567
20250610,42.2,42.68,41.5,41.82,35976.01,151362925.0,-0.9005
20250611,41.8,42.4,41.65,42.09,28493.68,120033491.0,0.6456
20250612,42.09,42.11,41.61,41.7,30483.01,127288450.0,-0.9266
20250613,41.59,41.59,40.18,40.32,60189.18,244875499.0,-3.3094
20250616,40.05,40.86,39.16,40.83,62113.06,247737024.0,1.2649
20250617,40.6,40.98,40.3,40.44,31870.3,129190621.0,-0.9552
20250618,41.59,42.54,41.29,41.29,94787.01,397351152.0,2.1019
20250619,40.5,41.29,40.1,40.17,53148.35,215626294.0,-2.7125
20250620,40.2,41.55,40.2,41.08,67811.38,278140120.0,2.2654
20250623,40.6,40.66,39.5,40.59,47578.05,191523248.0,-1.1928
20250624,40.65,41.13,40.44,41.01,41119.72,167980746.0,1.0347
20250625,41.01,41.85,40.7,41.7,59544.16,245714270.0,1.6825
20250626,41.43,41.94,41.17,41.27,45839.97,190527208.0,-1.0312
20250627,41.2,41.4,41.15,41.16,31279.0,129013904.0,-0.2665
20250630,41.27,45.28,41.09,43.99,218272.25,963316059.0,6.8756
20250701,43.86,43.94,42.67,42.73,139561.94,600542957.0,-2.8643
20250702,42.75,46.3,42.75,45.25,244418.47,1094684043.0,5.8975
20250703,44.41,46.95,44.41,45.55,185399.43,853460118.0,0.663
20250704,45.42,46.42,44.67,44.79,115663.87,521272258.0,-1.6685
20250707,44.99,45.07,44.09,44.24,66598.53,295353164.0,-1.228
20250708,44.25,46.0,44.01,45.78,126933.59,572503969.0,3.481
20250709,45.55,47.18,45.4,46.3,139829.69,652114004.0,1.1359
20250710,45.8,48.0,45.8,47.69,161536.69,760069291.0,3.0022
20250711,47.68,48.83,47.01,47.47,195043.57,934095474.0,-0.4613
20250714,46.91,47.73,46.82,47.59,104845.34,494707302.0,0.2528
20250715,46.27,47.06,45.51,45.73,135563.35,624109687.0,-3.9084
