date,open,high,low,close,volume,amount,pct_chg
20250508,26.89,27.33,26.79,27.05,572150.64,1545865040.0,0.4083
20250509,27.12,27.5,26.42,26.59,529228.13,1414172368.0,-1.7006
20250512,27.39,28.1,27.35,27.9,1087591.24,3015663371.0,4.9267
20250513,28.19,28.2,27.5,27.57,753511.35,2099000952.0,-1.1828
20250514,27.5,27.95,27.16,27.56,649593.39,1786379435.0,-0.0363
20250515,27.49,27.57,26.7,26.71,560973.3,1509401354.0,-3.0842
20250516,26.58,27.4,26.52,27.0,551254.16,1494755599.0,1.0857
20250519,26.9,26.96,26.13,26.66,490754.78,1299569564.0,-1.2593
20250520,26.54,26.97,26.27,26.69,462666.79,1233301657.0,0.1125
20250521,26.66,27.03,26.18,26.89,517208.48,1376472279.0,0.7493
20250522,26.5,26.64,26.29,26.32,365278.15,964775522.0,-1.2012
20250523,26.27,27.94,26.16,27.09,1390183.54,3791304178.0,2.9255
20250526,26.9,27.08,26.3,26.54,810364.26,2157065877.0,-2.0303
20250527,26.4,26.48,25.48,25.63,799122.39,2056673796.0,-3.4288
20250528,25.68,26.19,25.5,25.72,412165.18,1060884781.9999999,0.3512
20250529,25.65,26.72,25.6,26.57,782845.94,2069905952.0,3.3048
20250530,26.34,26.39,25.64,25.85,575410.8,1489992884.0,-2.7098
20250603,25.58,25.91,25.46,25.76,343391.14,883502892.0,-0.3482
20250604,25.83,26.48,25.74,26.18,420288.5,1097712181.0,1.6304
20250605,26.48,27.25,25.92,27.09,876765.3,2350056862.0,3.4759
20250606,26.54,26.6,25.88,26.15,947224.68,2471942091.0,-3.4699
20250609,26.14,26.14,25.8,25.92,709824.53,1839570106.0,-0.8795
20250610,26.02,26.1,25.55,25.93,479023.4,1236985672.0,0.0386
20250611,26.08,26.56,26.0,26.21,620379.9,1629961567.0,1.0798
20250612,26.12,26.19,25.83,25.88,437538.3,1136736729.0,-1.2591
20250613,25.6,25.77,25.2,25.26,564789.04,1433422701.0,-2.3957
20250616,25.15,25.41,25.08,25.38,291465.95,737703239.0,0.4751
20250617,25.4,25.66,25.18,25.22,298446.95,755912288.0,-0.6304
20250618,25.14,25.58,25.02,25.48,369060.93,935150373.0,1.0309
20250619,25.49,26.84,25.36,26.12,1395184.25,3676437353.0,2.5118
20250620,25.8,25.85,24.74,24.95,1073630.01,2702371466.0,-4.4793
20250623,24.2,24.62,23.8,24.5,757515.69,1843148431.0,-1.8036
20250624,24.8,25.72,24.79,25.7,1068793.71,2717474770.0,4.898
20250625,26.15,26.5,25.82,26.49,1068610.04,2807524691.0,3.0739
20250626,26.48,26.67,26.1,26.12,823313.06,2165962977.0,-1.3968
20250627,26.25,26.34,25.98,26.04,562881.54,1470714197.0,-0.3063
20250630,26.16,26.45,26.05,26.38,502023.17,1320819486.0,1.3057
20250701,26.39,26.43,26.08,26.26,378758.87,992745372.0,-0.4549
20250702,26.03,26.11,25.7,25.76,447409.48,1155921563.0,-1.904
20250703,25.71,26.11,25.71,25.96,355920.79,921548083.0,0.7764
20250704,25.87,25.99,25.52,25.67,466026.59,1198996763.0,-1.1171
20250707,25.52,25.52,25.11,25.17,476531.76,1201288253.0,-1.9478
20250708,25.17,25.51,25.06,25.47,365397.59,927955022.0,1.1919
20250709,25.57,25.9,25.45,25.47,442476.92,1133849230.0,0.0
20250710,25.36,25.62,25.25,25.42,311360.02,790100888.0,-0.1963
20250711,25.45,25.98,25.3,25.75,582379.27,1497211162.0,1.2982
20250714,25.7,26.08,25.56,25.87,588119.26,1520124900.0,0.466
20250715,25.98,26.7,25.78,26.7,1270749.5,3340933472.0,3.2083
20250716,26.6,28.17,26.57,27.53,1609092.1,4418392633.0,3.1086
20250717,27.3,27.93,27.23,27.9,1019388.76,2822501495.0,1.344
20250718,27.9,27.91,27.47,27.68,654970.14,1809365250.0,-0.7885
20250721,27.75,28.3,27.43,27.8,845785.61,2352975462.0,0.4335
20250722,27.57,27.95,27.31,27.62,714800.18,1972366158.0,-0.6475
20250723,27.5,27.73,27.35,27.46,565876.49,1555298356.0,-0.5793
20250724,27.28,27.91,27.28,27.79,635150.46,1761800605.0,1.2017
20250725,27.72,27.74,26.96,27.07,830422.63,2259805301.0,-2.5909
20250728,27.48,27.87,27.21,27.34,652270.66,1794736265.0,0.9974
20250729,27.19,27.32,26.96,27.16,458179.79,1242389143.0,-0.6584
20250730,27.1,27.11,26.49,26.62,564584.42,1513255639.0,-1.9882
20250731,26.63,27.14,26.34,26.45,625749.7,1675560293.0,-0.6386
20250801,26.46,26.85,26.12,26.31,500225.47,1321260750.0,-0.5293
20250804,26.12,26.86,26.05,26.86,498132.53,1322826766.0,2.0905
20250805,26.9,27.0,26.64,26.92,494882.96,1327717174.0,0.2234
20250806,26.97,27.73,26.75,27.65,981327.5,2686242469.0,2.7117
20250807,27.7,27.78,27.15,27.37,619436.51,1696376581.0,-1.0127
20250808,27.3,27.3,26.82,26.85,471184.46,1270577527.0,-1.8999
20250811,26.89,27.26,26.85,27.01,468430.87,1266446422.0,0.5959
20250812,27.1,27.25,26.82,26.91,496161.32,1339332935.0,-0.3702
20250813,26.93,27.68,26.8,27.63,944371.84,2578035467.0,2.6756
20250814,27.63,27.65,26.92,27.17,739108.44,2021716924.0,-1.6649
20250815,27.11,28.74,27.08,28.53,1592534.6,4488057440.0,5.0055
