date,open,high,low,close,volume,amount,pct_chg
20250508,18.41,19.03,18.38,18.83,60074.01,113061705.0,1.3455
20250509,18.97,19.35,18.67,18.73,52456.48,99260524.0,-0.5311
20250512,18.95,19.54,18.85,19.52,75342.77,145162849.0,4.2178
20250513,20.15,23.41,20.15,22.25,368424.8,819725259.0,13.9857
20250514,21.47,21.7,20.47,21.11,241883.9,507963467.0,-5.1236
20250515,20.7,20.8,20.14,20.22,116837.06,238591046.0,-4.216
20250516,20.21,20.55,20.05,20.31,72866.02,148277339.0,0.4451
20250519,20.1,20.3,19.6,19.76,100936.35,200089404.0,-2.708
20250520,19.6,19.7,19.34,19.62,81959.7,159830956.0,-0.7085
20250521,19.59,19.82,19.52,19.65,57487.13,112949248.0,0.1529
20250522,19.63,19.7,19.38,19.46,42807.02,83468414.0,-0.9669
20250523,19.35,19.75,19.32,19.35,48501.85,94436365.0,-0.5653
20250526,19.43,19.85,19.18,19.66,51774.71,101520796.0,1.6021
20250527,19.56,19.75,19.1,19.27,62586.71,120497642.0,-1.9837
20250528,19.28,19.41,19.01,19.09,35661.04,68447549.0,-0.9341
20250529,19.18,19.38,19.01,19.37,35554.52,68511279.0,1.4667
20250530,19.22,19.47,19.21,19.25,29593.58,57140337.0,-0.6195
20250603,19.11,19.11,18.74,18.85,59114.65,111626604.0,-2.0779
20250604,18.85,19.04,18.8,18.88,57761.71,109086751.0,0.1592
20250605,18.9,19.04,18.71,19.01,36203.4,68226288.0,0.6886
20250606,19.03,19.85,19.03,19.65,102287.22,200630341.0,3.3666
20250609,19.52,19.83,19.46,19.73,53302.7,104741115.0,0.4071
20250610,19.71,19.8,19.08,19.12,57581.33,111546124.0,-3.0917
20250611,19.15,19.58,19.11,19.26,47034.26,91244225.0,0.7322
20250612,19.24,19.34,18.71,18.93,59288.65,112248914.0,-1.7134
20250613,18.88,19.1,18.73,18.99,66878.07,126278187.0,0.317
20250616,18.73,18.91,18.61,18.88,44337.49,83286765.0,-0.5793
20250617,18.82,19.15,18.7,19.03,37089.32,70346370.0,0.7945
20250618,19.0,19.25,18.95,19.15,51749.59,98816036.0,0.6306
20250619,19.03,19.28,18.38,18.39,62748.98,117373497.0,-3.9687
20250620,18.49,19.19,18.22,18.43,136647.33,255779470.0,0.2175
20250623,18.22,18.93,18.11,18.82,76626.04,142928449.0,2.1161
20250624,18.8,19.45,18.76,19.4,89880.89,172158128.0,3.0818
20250625,19.5,19.65,19.21,19.6,72037.94,140315076.0,1.0309
20250626,19.66,20.8,19.61,19.86,149899.25,304437058.0,1.3265
20250627,19.96,20.31,19.75,19.93,88003.7,175621160.0,0.3525
20250630,20.7,21.7,20.26,21.32,234810.58,491610490.0,6.9744
20250701,20.89,21.0,20.3,20.53,135030.56,277129377.0,-3.7054
20250702,21.48,24.5,21.11,23.75,399512.23,910209623.0,15.6844
20250703,23.54,23.75,22.61,23.17,302013.37,700394908.0,-2.4421
20250704,23.9,24.35,22.98,24.35,336389.31,797979465.0,5.0928
20250707,23.55,23.95,23.04,23.72,207385.73,486988121.0,-2.5873
20250708,23.59,27.8,23.08,26.5,368714.94,946367929.0,11.7201
20250709,25.95,27.33,25.95,26.7,275833.73,733406777.0,0.7547
20250710,26.11,28.48,25.88,26.48,339262.55,925340497.0,-0.824
20250711,26.75,26.94,25.41,25.41,282484.18,730708897.0,-4.0408
20250714,25.6,26.04,25.1,25.73,171834.4,437955958.0,1.2593
20250715,25.28,26.26,24.98,24.98,186480.4,475369649.0,-2.9149
20250716,24.85,25.82,24.29,25.73,187796.82,469592530.0,3.0024
20250717,26.04,26.48,24.88,25.58,222975.04,566281047.0,-0.583
20250718,25.38,26.89,25.3,25.86,251450.35,653313778.0,1.0946
20250721,25.56,27.05,25.31,25.91,180861.21,471785611.0,0.1933
20250722,25.97,28.38,25.6,27.9,340497.08,926035985.0,7.6804
20250723,29.28,29.57,26.97,27.36,344675.75,972784916.0,-1.9355
20250724,26.2,27.89,25.71,27.58,346417.38,927464992.0,0.8041
20250725,27.3,27.76,26.28,26.3,232311.48,619940325.0,-4.641
20250728,25.8,26.76,25.63,26.31,164428.6,430770355.0,0.038
20250729,26.14,27.86,26.14,27.67,225892.82,613045266.0,5.1691
20250730,27.65,28.88,27.22,28.0,244944.2,683385507.0,1.1926
20250731,27.02,27.27,25.7,25.9,251685.63,661854069.0,-7.5
20250801,25.97,28.1,25.67,26.56,253308.72,683987197.0,2.5483
20250804,26.06,26.48,25.11,25.71,172653.91,439644492.0,-3.2003
20250805,26.0,26.66,25.63,26.63,149307.91,389651004.0,3.5784
20250806,26.7,26.91,26.16,26.68,124009.51,328575894.0,0.1878
20250807,26.51,26.96,26.05,26.61,131246.32,347590534.0,-0.2624
20250808,26.32,27.26,26.18,26.3,135925.81,362192091.0,-1.165
20250811,26.62,27.39,26.2,27.16,159228.38,425920077.0,3.27
20250812,26.86,26.93,25.55,25.91,210800.73,547725259.0,-4.6024
20250813,25.82,26.17,25.52,25.78,150440.75,388422135.0,-0.5017
20250814,25.55,25.83,24.41,24.58,184712.63,461841417.0,-4.6548
20250815,24.41,26.13,24.41,25.97,198800.83,508260987.0,5.655
20250818,26.48,26.78,26.1,26.36,190166.99,502711192.0,1.5017
20250819,26.3,26.62,25.99,26.01,130002.08,341427627.0,-1.3278
20250820,26.55,26.78,25.22,25.9,224534.53,582402150.0,-0.4229
20250821,25.7,26.23,25.6,25.82,151233.47,391851728.0,-0.3089
20250822,25.59,27.26,25.4,26.66,259036.97,683732433.0,3.2533
20250825,29.35,31.48,28.79,29.81,685451.39,2068684021.0,11.8155
20250826,30.6,31.06,29.33,30.5,408928.08,1246299295.0,2.3147
20250827,30.0,30.47,29.03,29.23,338258.85,1007585617.0,-4.1639
20250828,29.15,30.05,28.62,30.05,290094.63,853404886.0,2.8053
20250829,30.44,32.49,29.65,32.19,402230.08,1245320900.0,7.1215
20250901,30.0,31.89,28.36,30.67,430095.72,1261232108.0,-4.722
20250902,30.66,31.08,28.8,29.42,313813.71,936106179.0,-4.0756
20250903,29.48,29.99,28.9,29.49,200640.08,591220675.0,0.2379
20250904,29.66,33.66,29.6,31.59,539814.53,1733539458.0,7.1211
20250905,32.7,35.74,32.04,34.39,501706.57,1706416423.0,8.8636
20250908,33.8,34.04,31.88,33.09,410433.61,1347045187.0,-3.7802
20250909,32.7,33.6,32.18,32.9,263716.68,864051654.0,-0.5742
20250910,31.02,31.02,29.85,30.25,298732.69,908739769.0,-8.0547
20250911,29.88,30.92,29.86,30.85,250057.96,758366508.0,1.9835
20250912,30.5,30.8,29.87,30.5,254947.13,772441295.0,-1.1345
20250915,30.25,31.16,30.01,30.11,239263.0,729519456.0,-1.2787
20250916,31.5,31.8,30.2,30.35,217205.58,667459420.0,0.7971
20250917,30.35,30.95,29.92,30.67,202820.93,617048130.0,1.0544
20250918,30.46,30.47,29.15,29.63,265915.07,788147979.0,-3.3909
20250919,29.29,29.76,29.01,29.51,147535.47,434651029.0,-0.405
20250922,29.13,29.44,28.1,28.65,180373.66,515276122.0,-2.9143
