date,open,high,low,close,volume,amount,pct_chg
20250508,29.91,30.18,29.8,30.14,373620.04,1121200401.0,0.2328
20250509,30.74,30.82,30.14,30.18,574502.97,1745790176.0,0.1327
20250512,30.28,33.2,30.02,33.06,1728458.35,5610937441.0,9.5427
20250513,32.73,32.73,31.55,31.59,1081705.68,3452694189.0,-4.4465
20250514,31.59,31.8,31.42,31.68,483250.0,1528743686.0,0.2849
20250515,31.67,31.9,31.31,31.38,436388.0,1380197720.0,-0.947
20250516,31.3,31.7,31.14,31.37,318592.28,999068163.0,-0.0319
20250519,31.48,31.58,31.26,31.43,266003.6,835860938.0,0.1913
20250520,31.4,31.65,31.19,31.47,303482.79,952516993.0,0.1273
20250521,31.5,31.99,31.35,31.8,413913.08,1314693158.0,1.0486
20250522,31.8,31.8,31.25,31.28,278901.33,878328803.0,-1.6352
20250523,31.22,31.46,31.02,31.06,248886.15,777513720.0,-0.7033
20250526,31.06,31.19,30.88,31.06,211496.05,656025781.0,0.0
20250527,31.09,31.12,30.71,30.87,178836.93,551719006.0,-0.6117
20250528,30.86,30.91,30.52,30.61,192630.82,591207651.0,-0.8422
20250529,30.61,30.86,30.51,30.75,194246.07,596640620.0,0.4574
20250530,30.65,30.99,30.47,30.67,260833.77,800728467.0,-0.2602
20250603,30.66,30.96,30.61,30.79,228257.16,703074005.0,0.3913
20250604,30.79,31.0,30.67,30.93,203754.42,629177156.0,0.4547
20250605,30.85,30.91,30.6,30.75,249594.0,765871794.0,-0.582
20250606,30.8,30.9,30.62,30.76,198382.75,609947396.0,0.0325
20250609,30.77,31.05,30.77,30.92,265803.07,821844100.0,0.5202
20250610,30.97,30.97,30.18,30.27,355196.04,1083159876.0,-2.1022
20250611,30.43,30.76,30.28,30.61,257716.69,788695788.0,1.1232
20250612,30.56,30.56,30.31,30.49,175773.75,535104220.0,-0.392
20250613,30.56,30.9,30.54,30.77,311749.25,959072570.0,0.9183
20250616,30.76,31.12,30.51,30.98,267660.44,827140442.0,0.6825
