date,open,high,low,close,volume,amount,pct_chg
20250508,46.15,49.66,45.13,48.66,892760.81,4217916831.0,5.7596
20250509,48.49,48.5,46.03,46.18,563906.43,2632971635.0,-5.0966
20250512,46.58,50.7,46.25,50.07,1046664.27,5166128311.0,8.4236
20250513,49.5,49.5,47.54,47.81,643677.37,3097868544.0,-4.5137
20250514,47.82,48.19,46.89,47.38,358605.78,1704567638.0,-0.8994
20250515,47.09,47.75,46.69,46.92,263394.67,1241681743.0,-0.9709
20250516,46.93,48.05,46.83,47.2,250931.15,1191750755.0,0.5968
20250519,47.76,48.96,47.47,47.69,432914.97,2085355888.0,1.0381
20250520,47.29,48.2,46.4,47.68,303367.25,1427007673.0,-0.021
20250521,47.16,48.29,46.89,47.99,287412.02,1373217920.0,1.202
20250522,48.0,49.86,47.74,48.13,463833.03,2263195435.0,0.2917
20250523,47.8,48.85,47.8,48.01,290026.92,1399207563.0,-0.2493
20250526,48.21,48.94,47.55,48.33,205711.96,993713046.0,0.6665
20250527,48.03,48.59,47.11,47.65,208082.22,991882176.0,-1.407
20250528,47.51,48.18,47.17,47.25,163509.84,779873891.0,-0.8395
20250529,47.13,47.83,46.93,47.58,176384.07,837530171.0,0.6984
20250530,47.35,48.66,46.95,48.03,249312.12,1194038599.0,0.9458
20250603,48.5,50.0,48.25,49.38,373053.37,1840534169.0,2.8107
20250604,49.4,49.43,48.8,49.36,169510.29,833449271.0,-0.0405
20250605,49.38,49.93,48.7,49.6,202335.41,1001597319.0,0.4862
20250606,50.5,51.5,49.97,50.0,327088.2,1653218009.0,0.8065
20250609,53.0,55.0,52.57,54.65,914536.19,4987457349.0,9.3
20250610,53.55,53.81,52.37,52.89,535714.78,2839440474.0,-3.2205
20250611,52.87,53.77,52.45,53.39,292088.37,1552323241.0,0.9454
20250612,53.0,54.45,52.96,53.28,275307.3,1478178039.0,-0.206
20250613,54.43,55.35,53.18,54.9,631930.57,3441901957.0,3.0405
20250616,54.9,55.15,53.25,54.49,406356.57,2218749153.0,-0.7468
20250617,54.41,56.55,53.75,55.51,379413.07,2086909055.0,1.8719
20250618,55.5,56.87,54.71,55.28,396246.35,2208206670.0,-0.4143
20250619,54.65,54.65,52.57,53.47,429699.32,2296161208.0,-3.2742
20250620,53.4,53.8,52.77,53.07,231949.95,1231889352.0,-0.7481
20250623,53.2,53.77,52.68,53.04,233811.67,1242400390.0,-0.0565
20250624,52.0,54.0,51.84,52.9,325887.28,1725479761.0,-0.264
20250625,52.94,54.45,52.92,53.78,333214.02,1796101727.0,1.6635
20250626,53.81,55.28,53.74,53.77,305807.25,1668319880.0,-0.0186
20250627,54.47,56.0,54.38,55.05,328738.56,1812972836.0,2.3805
20250630,55.6,58.91,55.6,58.62,454039.89,2632471893.0,6.485
20250701,58.64,58.64,56.94,57.94,325515.66,1870649431.0,-1.16
