date,open,high,low,close,volume,amount,pct_chg
20250508,15.06,15.3,15.03,15.18,318825.72,484362834.0,0.3305
20250509,15.21,15.24,14.88,14.93,305656.67,458106218.0,-1.6469
20250512,14.98,15.09,14.93,15.01,245684.54,368412954.0,0.5358
20250513,15.13,15.17,14.98,15.03,318220.51,479029741.0,0.1332
20250514,15.03,15.15,14.93,15.08,296149.68,445050322.0,0.3327
20250515,15.06,15.08,14.8,14.81,301159.0,447782056.0,-1.7905
20250516,14.85,15.31,14.77,15.03,366056.27,550372368.0,1.4855
20250519,15.02,15.06,14.83,15.01,227342.29,339207014.0,-0.1331
20250520,15.01,15.24,14.92,15.1,316273.02,477363383.0,0.5996
20250521,14.74,14.8,14.63,14.73,218421.43,321942701.0,0.0
20250522,14.73,14.82,14.6,14.65,220597.98,324152744.0,-0.5431
20250523,14.6,14.7,14.43,14.43,216602.22,315180500.0,-1.5017
20250526,14.5,14.92,14.48,14.74,358597.34,528333329.99999994,2.1483
20250527,14.52,14.58,14.44,14.5,186235.05,270000656.0,-0.2065
20250528,14.5,14.54,14.37,14.47,155748.89,225074261.0,-0.2069
20250529,14.48,14.67,14.43,14.66,240690.86,351171883.0,1.3131
20250530,14.58,14.9,14.56,14.67,318125.06,468080530.0,0.0682
20250603,14.51,15.09,14.43,14.83,580096.96,862948782.0,1.0907
20250604,14.72,14.95,14.7,14.78,356872.59,527807865.0,-0.3372
20250605,14.76,14.98,14.7,14.95,378238.09,561440518.0,1.1502
20250606,14.95,15.03,14.73,14.77,293914.02,435322445.0,-1.204
20250609,14.77,14.81,14.7,14.76,251519.54,370983321.0,-0.0677
20250610,14.76,14.84,14.46,14.64,354645.12,519596709.0,-0.813
20250611,14.61,14.95,14.61,14.87,458061.33,677896555.0,1.571
20250612,14.87,15.25,14.77,15.06,680009.76,1023430339.0,1.2777
20250613,15.02,15.6,14.86,15.45,1424901.25,2184280938.0,2.5896
20250616,15.55,15.86,15.4,15.43,1118287.11,1747205186.0,-0.1294
20250617,15.47,15.95,15.41,15.53,778843.98,1218143196.0,0.6481
20250618,15.4,15.69,15.35,15.61,524214.57,814103631.0,0.5151
20250619,15.63,17.09,15.6,16.55,1964604.94,3238938941.0,6.0218
20250620,16.75,16.96,16.37,16.5,1136184.75,1889286824.0,-0.3021
20250623,16.42,16.85,16.29,16.61,815161.84,1351135132.0,0.6667
20250624,16.8,17.05,16.61,16.81,934006.51,1572476642.0,1.2041
20250625,16.75,17.48,16.72,16.95,925679.61,1577704895.0,0.8328
20250626,16.73,16.82,16.48,16.62,696853.97,1160561340.0,-1.9469
20250627,16.56,16.6,16.2,16.35,630414.59,1032648206.0,-1.6245
20250630,16.35,17.5,16.35,17.29,1405766.12,2412788805.0,5.7492
20250701,17.29,18.04,17.13,17.83,1200451.84,2126588171.9999998,3.1232
20250702,17.75,17.9,17.41,17.43,643692.19,1132222091.0,-2.2434
20250703,17.45,17.76,17.06,17.4,555437.06,961299677.0,-0.1721
20250704,17.41,18.64,17.35,18.5,1455313.75,2633298446.0,6.3218
20250707,18.45,18.76,18.22,18.33,974785.55,1797158382.0,-0.9189
20250708,18.35,18.81,18.26,18.49,1002535.83,1859105987.0,0.8729
20250709,18.34,19.09,18.3,18.9,1108381.99,2084097735.0,2.2174
20250710,19.0,19.31,18.32,18.7,954499.07,1786470375.0,-1.0582
20250711,18.67,18.93,18.21,18.55,822357.55,1525878291.0,-0.8021
20250714,18.09,18.09,16.73,16.83,1724129.43,2933584001.0,-9.2722
20250715,16.83,17.17,16.73,16.8,842002.59,1421691452.0,-0.1783
20250716,16.82,16.94,16.56,16.69,681294.72,1137211468.0,-0.6548
20250717,16.7,16.75,16.52,16.73,564588.18,939368866.0,0.2397
20250718,16.8,16.84,16.51,16.59,492311.33,817592448.0,-0.8368
20250721,16.58,16.8,16.57,16.79,549067.55,918098908.0,1.2055
20250722,16.82,17.05,16.63,16.75,606724.98,1019204159.0,-0.2382
20250723,16.76,17.33,16.72,17.04,932379.58,1591437439.0,1.7313
20250724,17.05,17.09,16.87,17.09,503184.88,854968008.0,0.2934
20250725,17.15,17.25,16.9,17.02,428855.4,729143475.0,-0.4096
