date,open,high,low,close,volume,amount,pct_chg
20250508,58.26,59.39,58.09,58.98,344884.82,2027102486.0,1.2532
20250509,58.8,59.39,58.48,59.06,240899.89,1421238277.0,0.1356
20250512,58.0,59.98,58.0,59.41,373049.3,2205959520.0,0.5926
20250513,60.6,60.61,59.7,59.86,303866.93,1825329067.0,0.7574
20250514,60.19,61.28,59.62,61.03,341428.47,2066253521.0,1.9546
20250515,61.1,62.34,60.8,61.39,343115.7,2113666549.9999998,0.5899
20250516,61.0,61.4,60.4,61.36,210076.5,1282031356.0,-0.0489
20250519,61.1,61.18,60.15,61.05,179316.67,1089334022.0,-0.5052
20250520,61.3,62.98,61.3,62.66,318648.02,1988034098.0,2.6372
20250521,61.28,62.75,60.9,62.05,297692.58,1849899022.0,1.174
20250522,61.5,63.12,60.9,62.79,353599.15,2196532043.0,1.1926
20250523,62.77,64.21,61.97,62.05,457972.61,2888668363.0,-1.1785
20250526,62.05,63.02,61.42,61.67,295211.48,1831081340.0,-0.6124
20250527,61.99,62.66,61.54,62.2,219149.77,1362849034.0,0.8594
20250528,62.2,62.39,61.56,61.65,158647.41,980667406.0,-0.8842
20250529,61.85,64.73,61.82,64.7,425271.15,2719044553.0,4.9473
20250530,64.0,64.63,63.51,63.51,281715.65,1803769576.0,-1.8393
20250603,63.83,64.58,63.5,64.47,240327.22,1540895772.0,1.5116
20250604,64.45,65.43,64.03,65.12,288113.39,1868210619.0,1.0082
20250605,65.13,65.21,63.72,64.48,244178.31,1572693307.0,-0.9828
20250606,64.48,64.58,63.7,64.0,207563.94,1327950256.0,-0.7444
20250609,64.39,65.88,63.96,64.8,332328.37,2162575984.0,1.25
20250610,64.81,66.32,64.6,64.9,353142.61,2308557596.0,0.1543
20250611,65.3,65.55,64.72,65.05,253724.23,1653442731.0,0.2311
20250612,65.06,67.8,64.75,67.71,477555.25,3194078454.0,4.0892
20250613,67.71,69.94,67.31,68.27,561615.46,3834962056.0,0.8271
20250616,67.85,69.39,66.6,68.46,324358.87,2211286826.0,0.2783
20250617,69.0,69.37,66.36,66.5,365808.4,2470413663.0,-2.863
20250618,66.3,66.99,65.5,65.7,340242.58,2240627362.0,-1.203
20250619,65.71,66.24,64.5,64.93,253258.73,1653303302.0,-1.172
20250620,64.98,65.5,64.8,65.27,210990.73,1376564163.0,0.5236
20250623,64.66,65.43,63.91,65.27,258502.52,1671689484.0,0.0
20250624,65.6,66.84,65.6,66.84,290531.35,1928100907.0,2.4054
20250625,67.2,67.94,66.33,67.81,248627.64,1670588396.0,1.4512
20250626,67.5,67.5,65.52,65.68,315677.3,2090934201.0,-3.1411
20250627,65.68,66.42,65.32,65.83,196913.83,1298425976.0,0.2284
20250630,65.72,69.65,65.6,69.55,468343.37,3197226438.0,5.6509
20250701,69.11,71.39,69.11,70.7,343608.85,2427370173.0,1.6535
20250702,70.98,71.38,69.96,70.2,218891.38,1541968347.0,-0.7072
20250703,70.2,71.07,69.9,70.72,227080.99,1602986685.0,0.7407
20250704,70.72,71.65,70.04,70.82,231365.91,1637993621.0,0.1414
20250707,70.75,70.75,69.22,69.84,210368.66,1467087581.0,-1.3838
20250708,69.63,70.88,69.55,70.4,198884.48,1397239190.0,0.8018
20250709,69.39,70.98,68.9,69.7,230898.54,1614224839.0,-0.9943
20250710,69.81,71.39,69.81,70.14,298621.53,2110353015.0000002,0.6313
20250711,73.5,77.15,73.3,77.15,811132.16,6187525900.0,9.9943
20250714,77.5,79.52,77.21,78.6,780300.8,6108719157.0,1.8795
20250715,78.94,80.86,78.94,80.08,452164.8,3611405900.0,1.883
20250716,79.66,80.47,78.38,78.81,316247.68,2500287020.0,-1.5859
20250717,78.91,81.49,78.53,81.02,415837.0,3334038702.0,2.8042
20250718,81.21,83.14,81.21,82.6,415795.52,3423582419.0,1.9501
20250721,82.61,83.49,80.84,82.76,496752.78,4090911570.0,0.1937
20250722,82.12,85.93,82.0,82.78,452813.69,3790521204.0,0.0242
20250723,83.8,85.59,83.3,84.06,489928.06,4130062193.0,1.5463
20250724,83.66,87.0,83.51,87.0,479777.65,4117033257.0,3.4975
20250725,87.0,91.2,86.39,88.88,610941.07,5449205071.0,2.1609
20250728,89.5,91.62,88.81,91.62,532680.26,4810498762.0,3.0828
20250729,93.45,99.76,90.7,98.69,940147.09,9014449996.0,7.7167
20250730,98.6,102.49,97.25,98.85,929139.94,9295907432.0,0.1621
20250731,96.0,98.85,94.92,96.27,983540.7,9498644788.0,-2.61
20250801,95.59,96.39,92.36,93.0,893263.37,8397691199.999999,-3.3967
20250804,93.0,93.0,89.61,91.85,639168.07,5820856353.0,-1.2366
20250805,92.9,94.15,92.52,93.29,484983.04,4524512868.0,1.5678
20250806,93.29,95.75,92.98,93.58,525255.01,4949859579.0,0.3109
