date,open,high,low,close,volume,amount,pct_chg
20250508,32.5,33.34,32.36,33.09,55286.2,182101404.0,1.6902
20250509,33.03,33.03,32.44,32.7,36243.85,118477351.0,-1.1786
20250512,33.13,33.33,32.98,33.24,47223.85,156572032.0,1.6514
20250513,33.52,33.77,33.09,33.17,42511.52,141634820.0,-0.2106
20250514,33.03,33.4,32.87,33.11,39183.8,129589642.0,-0.1809
20250515,32.91,33.06,32.55,32.7,35098.47,114819528.0,-1.2383
20250516,32.61,33.5,32.52,32.95,54198.89,178149576.0,0.7645
20250519,32.85,32.93,32.33,32.55,34754.35,112916983.0,-1.214
20250520,32.57,32.69,32.38,32.49,37383.87,121544863.0,-0.1843
20250521,32.54,33.14,32.43,32.76,60476.28,198914041.0,0.831
20250522,32.56,32.61,32.05,32.05,46017.0,148465674.0,-2.1673
20250523,32.0,32.43,31.59,31.59,35374.4,113562483.0,-1.4353
20250526,31.57,31.75,31.35,31.55,26866.48,84764827.0,-0.1266
20250527,31.54,31.93,31.27,31.63,30982.8,97769558.0,0.2536
20250528,31.57,31.73,31.3,31.41,25682.41,80847544.0,-0.6955
20250529,31.12,31.64,31.03,31.56,29591.97,93054175.0,1.6098
20250530,31.57,31.61,31.06,31.07,29512.21,92035491.0,-1.5526
20250603,31.0,31.69,30.88,31.62,33173.38,103912088.0,1.7702
20250604,31.6,32.06,31.6,31.83,30894.78,98509760.0,0.6641
20250605,31.84,31.95,31.52,31.64,28382.88,89769497.0,-0.5969
20250606,31.78,32.0,31.39,31.44,33800.8,106966722.0,-0.6321
20250609,31.55,32.06,31.46,31.83,39173.2,124871701.0,1.2405
20250610,31.91,32.2,31.21,31.66,58383.14,185102982.0,-0.5341
20250611,31.65,32.4,31.65,31.92,48875.17,156913130.0,0.8212
20250612,31.92,32.25,31.61,32.14,40686.74,130039893.0,0.6892
20250613,31.95,32.18,31.56,31.73,42181.78,134109124.00000001,-1.2757
20250616,31.56,31.75,31.35,31.53,31792.69,100217663.0,-0.6303
20250617,31.61,32.16,31.44,31.97,45803.88,145855185.0,1.3955
20250618,31.86,31.9,31.31,31.65,34411.25,108559733.0,-1.0009
20250619,31.49,32.09,31.12,31.19,46801.82,147952576.0,-1.4534
20250620,31.07,31.86,31.06,31.07,52116.32,163933106.0,-0.3847
20250623,31.02,31.66,30.72,31.47,46679.02,146558642.0,1.2874
20250624,31.64,32.96,31.63,32.88,105462.9,343364283.0,4.4805
20250625,33.08,33.53,32.9,33.37,96094.96,319304588.0,1.4903
20250626,33.18,33.88,32.97,33.01,84908.8,283509898.0,-1.0788
20250627,33.19,33.79,32.88,32.9,63155.04,209871576.0,-0.3332
20250630,33.14,33.2,32.68,32.88,52476.65,172385770.0,-0.0608
20250701,32.9,32.94,32.2,32.55,55103.19,178810618.0,-1.0036
20250702,32.53,32.95,32.23,32.95,57715.15,188524365.0,1.2289
20250703,33.02,33.55,32.61,33.36,71491.56,236791649.0,1.2443
20250704,33.18,33.26,32.63,32.69,59974.4,196804678.0,-2.0084
20250707,32.68,32.76,32.39,32.5,27960.0,90943165.0,-0.5812
20250708,32.48,33.6,32.4,33.25,74442.73,246710947.0,2.3077
20250709,33.23,33.49,32.96,33.06,49196.43,163583063.0,-0.5714
20250710,33.0,33.26,32.79,33.15,52251.3,172447675.0,0.2722
20250711,33.22,34.15,33.01,33.55,93914.15,316358667.0,1.2066
20250714,33.71,33.97,33.26,33.36,73872.47,247765976.0,-0.5663
20250715,33.36,34.35,33.12,33.49,95296.17,320097120.0,0.3897
20250716,33.51,33.55,33.06,33.09,58146.28,193341441.0,-1.1944
20250717,33.15,33.65,32.89,33.63,66088.7,220667992.0,1.6319
20250718,33.75,34.08,33.53,33.73,64989.99,219502693.0,0.2974
20250721,33.73,34.25,33.65,34.18,86874.13,295675025.0,1.3341
20250722,34.13,34.75,34.01,34.47,99263.03,341669167.0,0.8484
20250723,34.58,34.58,33.95,34.0,77718.83,266433977.0,-1.3635
20250724,34.0,35.35,33.91,35.09,128991.95,448805491.0,3.2059
20250725,35.34,36.05,34.98,35.09,107509.94,380697313.0,0.0
20250728,34.94,35.55,34.65,35.26,81077.63,284939268.0,0.4845
20250729,35.15,35.43,34.76,35.14,65373.98,229012493.0,-0.3403
20250730,35.05,35.2,34.16,34.44,75097.36,259783279.0,-1.992
20250731,34.3,34.38,33.45,33.75,102389.62,347139505.0,-2.0035
20250801,33.75,33.99,33.43,33.6,60970.49,205496894.0,-0.4444
20250804,33.39,33.81,33.15,33.81,48068.23,161107833.0,0.625
20250805,33.84,34.13,33.71,33.98,57467.17,194639806.0,0.5028
