date,open,high,low,close,volume,amount,pct_chg
20250508,51.01,52.35,50.9,51.96,671349.93,3487932290.0,1.524
20250509,51.91,52.16,51.75,51.75,290709.23,1507958915.0,-0.4042
20250512,52.23,52.75,52.0,52.6,577371.7,3028226079.0,1.6425
20250513,52.79,52.79,52.25,52.46,403920.12,2117089329.0,-0.2662
20250514,52.45,55.18,52.34,54.69,1577229.61,8541172665.999999,4.2509
20250515,54.39,54.8,54.1,54.25,569303.42,3095268721.0,-0.8045
20250516,54.05,54.44,53.38,53.39,466129.51,2499109899.0,-1.5853
20250519,53.29,53.73,53.2,53.3,324266.24,1730493312.0,-0.1686
20250520,53.45,54.18,53.4,53.68,352669.0,1895934592.0,0.7129
20250521,53.7,54.4,53.7,53.85,333065.82,1800759244.0,0.3167
20250522,53.76,53.99,53.53,53.84,240657.65,1294403114.0,-0.0186
20250523,53.81,54.46,53.17,53.23,430491.36,2314052457.0,-1.133
20250526,53.16,54.15,53.0,53.4,388129.68,2078107531.0,0.3194
20250527,53.4,53.86,53.3,53.4,255725.31,1368911112.0,0.0
20250528,53.4,53.69,53.12,53.29,261697.94,1396312012.0,-0.206
20250529,53.3,53.83,53.09,53.52,348682.62,1868004330.0,0.4316
20250530,53.37,53.69,52.85,53.28,417238.55,2221553128.0,-0.4484
20250603,53.21,54.11,53.0,53.85,453738.21,2430686987.0,1.0698
20250604,53.61,54.15,53.61,53.76,430896.81,2322941429.0,-0.1671
20250605,53.77,54.18,53.66,53.99,419099.9,2260023900.0,0.4278
20250606,54.0,54.12,53.35,53.41,408553.3,2191002621.0,-1.0743
20250609,53.55,53.94,53.5,53.72,397887.27,2137162080.9999998,0.5804
20250610,53.71,54.1,53.31,53.43,467079.45,2510066317.0,-0.5398
20250611,53.4,54.65,53.4,54.46,681830.15,3704026068.0,1.9278
20250612,54.3,55.33,54.03,54.81,589999.06,3231103730.0,0.6427
20250613,54.83,54.9,54.28,54.48,480228.96,2616565694.0,-0.6021
20250616,54.33,54.58,54.06,54.32,496770.75,2697778320.0,-0.2937
20250617,54.3,54.51,53.94,54.23,506288.78,2745763183.0,-0.1657
20250618,54.18,54.28,53.3,53.81,469363.8,2518852918.0,-0.7745
20250619,53.69,53.8,53.12,53.2,401880.78,2143533731.0000002,-1.1336
20250620,53.19,54.86,53.19,54.74,847430.47,4606219515.0,2.8947
20250623,54.5,55.25,54.26,55.1,614705.13,3373267494.0,0.6577
20250624,55.21,56.97,55.2,56.79,1040797.89,5873914857.0,3.0672
20250625,56.8,58.0,56.58,57.88,1046131.32,5998384734.0,1.9194
20250626,57.79,58.08,57.47,57.58,500739.81,2888896788.0,-0.5183
20250627,57.58,58.13,56.61,56.96,667631.67,3832894682.0,-1.0768
20250630,55.5,55.95,55.13,55.48,564781.95,3133724720.0,0.2168
20250701,55.66,55.89,55.3,55.7,352746.36,1961556961.0,0.3965
20250702,55.7,56.01,55.35,55.81,395629.02,2204210316.0,0.1975
20250703,55.9,56.2,55.66,55.8,325100.6,1817404362.0,-0.0179
20250704,55.7,57.39,55.43,56.57,654544.05,3695501729.0,1.3799
20250707,56.59,56.8,56.06,56.43,321762.78,1813966809.0,-0.2475
20250708,56.4,56.78,56.11,56.45,343459.72,1939149952.0,0.0354
20250709,56.45,56.78,55.88,55.9,395462.79,2223715808.0,-0.9743
20250710,55.9,57.58,55.81,57.13,828881.53,4726621457.0,2.2004
20250711,57.0,59.02,56.96,57.71,1076428.94,6269330973.0,1.0152
20250714,57.69,58.24,57.57,57.57,449057.62,2598863547.0,-0.2426
20250715,57.75,57.96,56.98,57.1,441725.53,2535144762.0,-0.8164
20250716,57.17,57.24,56.21,56.83,481824.6,2728239344.0,-0.4729
20250717,56.7,57.06,56.68,56.81,277123.43,1575012870.0,-0.0352
20250718,56.95,57.45,56.86,57.07,436239.95,2492884493.0,0.4577
20250721,57.15,57.75,56.9,57.19,466733.43,2671242929.0,0.2103
20250722,57.19,57.2,56.1,56.7,695203.25,3930402694.0,-0.8568
20250723,56.84,58.38,56.81,58.0,869406.74,5020698335.0,2.2928
20250724,57.97,59.0,57.71,58.64,707737.38,4142271385.0,1.1034
20250725,58.3,58.55,57.82,58.08,508334.57,2958837440.0,-0.955
20250728,58.2,60.2,58.2,60.09,1221217.33,7297531197.0,3.4607
20250729,60.06,60.28,59.37,59.49,566092.0,3380012575.0,-0.9985
20250730,59.48,61.33,59.35,60.71,921992.71,5600001966.0,2.0508
20250731,60.41,60.5,58.38,58.69,827600.7,4910516274.0,-3.3273
20250801,58.68,59.06,58.08,58.2,488786.24,2860162236.0,-0.8349
20250804,58.1,58.34,57.85,58.21,360078.32,2092312969.0,0.0172
20250805,58.3,59.41,58.2,59.14,482956.14,2837798909.0,1.5977
20250806,59.14,59.64,58.82,59.06,324468.73,1916931441.0,-0.1353
20250807,59.11,59.46,58.53,58.88,327971.53,1932522823.0,-0.3048
20250808,58.88,58.9,58.22,58.54,397933.32,2331643860.0,-0.5774
20250811,58.77,59.14,58.47,58.47,431869.11,2535939661.0,-0.1196
20250812,58.47,59.07,58.47,58.75,426985.45,2507882892.0,0.4789
20250813,58.92,59.4,58.46,58.61,728453.2,4285477115.0,-0.2383
20250814,58.8,60.6,58.77,59.62,1022767.51,6132887145.0,1.7233
20250815,59.6,60.45,59.0,59.8,892968.11,5342602447.0,0.3019
20250818,59.92,60.35,59.34,59.34,957262.82,5730767230.0,-0.7692
20250819,59.77,60.18,58.08,58.2,954809.96,5626016600.0,-1.9211
20250820,58.09,59.2,57.69,59.2,762724.84,4453267555.0,1.7182
20250821,59.2,59.96,58.91,59.62,574600.93,3420554066.0,0.7095
20250822,59.51,60.51,59.44,60.5,780974.27,4689312103.0,1.476
20250825,60.6,61.05,60.11,61.0,670112.68,4065994394.0,0.8264
20250826,60.9,61.0,60.45,60.52,491986.28,2984830238.0,-0.7869
20250827,60.38,60.45,58.69,58.69,1064557.86,6325335934.0,-3.0238
20250828,58.75,59.12,58.31,58.84,636104.66,3734301053.0,0.2556
20250829,58.95,61.1,58.94,59.88,1080309.23,6488619820.0,1.7675
20250901,59.79,59.79,58.33,58.51,948524.89,5566516443.0,-2.2879
20250902,58.5,58.8,58.22,58.66,649036.33,3797585375.0,0.2564
20250903,58.94,59.1,57.36,57.78,714746.42,4150607723.0,-1.5002
20250904,57.77,57.97,57.06,57.5,727436.07,4183559781.0,-0.4846
