date,open,high,low,close,volume,amount,pct_chg
20250508,78.25,79.29,77.02,78.12,82435.18,643406585.0,-1.3636
20250509,77.79,77.79,75.7,76.1,80361.87,613325273.0,-2.5858
20250512,77.27,77.99,75.54,76.76,109192.17,837339792.0,0.8673
20250513,77.5,77.5,74.5,75.17,104122.62,789410846.0,-2.0714
20250514,74.99,75.71,74.12,74.72,66123.25,494995573.0,-0.5986
20250515,74.39,74.39,72.44,73.36,76303.66,558454065.0,-1.8201
20250516,73.1,75.88,73.02,74.2,82834.17,618024016.0,1.145
20250519,74.18,74.18,69.3,70.5,200921.83,1427338631.0,-4.9865
20250520,70.5,71.5,69.8,70.65,111396.69,786704841.0,0.2128
20250521,70.67,71.33,69.85,70.93,70376.0,497639173.0,0.3963
20250522,70.85,71.22,70.3,70.48,49799.12,351500636.0,-0.6344
20250523,70.34,71.3,69.77,69.79,55546.03,391445898.0,-0.979
20250526,69.37,70.01,68.7,69.25,50055.97,346038505.0,-0.7737
20250527,69.1,69.29,67.25,67.39,71977.69,488602389.0,-2.6859
20250528,67.48,68.29,67.17,67.55,42786.33,289376409.0,0.2374
20250529,67.52,69.42,67.49,68.13,68100.69,467066830.0,0.8586
20250530,68.14,68.65,67.3,68.12,49467.56,336393794.0,-0.0147
20250603,67.78,68.1,66.4,66.7,78787.32,527411954.0,-2.0846
20250604,66.65,67.4,66.6,66.83,57512.7,384905405.0,0.1949
20250605,66.65,69.17,66.2,69.13,125117.15,845720370.0,3.4416
20250606,69.19,72.2,69.19,71.15,202425.57,1444240593.0,2.922
20250609,70.02,71.2,70.02,70.45,87880.16,619600111.0,-0.9838
20250610,70.45,71.39,68.98,70.45,89210.3,625859016.0,0.0
20250611,70.4,70.61,68.8,68.8,73978.81,514436236.0,-2.3421
20250612,68.5,70.75,68.32,69.31,80881.84,564525345.0,0.7413
20250613,69.05,69.7,67.9,68.52,59887.56,410889575.0,-1.1398
20250616,68.5,68.71,66.9,66.9,83378.37,561170139.0,-2.3643
20250617,66.9,68.79,66.9,67.61,67739.01,459048341.0,1.0613
20250618,67.5,70.7,67.45,69.04,128699.58,897827379.0,2.1151
20250619,68.97,72.1,68.97,69.76,141516.22,1003997698.0,1.0429
20250620,69.0,69.76,67.04,67.28,91399.97,619805692.0,-3.555
20250623,66.66,66.9,65.82,66.77,70673.0,468600168.0,-0.758
20250624,67.04,69.49,67.02,69.39,98727.39,678422036.0,3.9239
20250625,69.7,71.46,69.39,70.96,94142.82,665311037.0,2.2626
20250626,70.97,71.88,70.3,70.5,55768.27,395752966.0,-0.6483
20250627,69.75,71.3,68.76,70.21,64449.53,453930403.0,0.5874
20250630,70.21,72.45,70.0,72.0,84515.02,607231707.0,2.5495
20250701,72.27,72.27,70.5,70.8,56818.89,402688235.0,-1.6667
20250702,70.5,70.99,69.6,69.75,57444.19,402485152.0,-1.4831
20250703,69.58,69.58,66.46,67.93,194353.3,1310026439.0,-2.6093
20250704,67.58,69.88,67.5,69.13,99751.0,686303610.0,1.7665
20250707,68.7,69.0,68.02,68.6,52647.91,359748151.0,-0.7667
20250708,68.0,72.28,67.9,72.06,131470.3,932482815.0,5.0437
20250709,72.41,72.84,71.03,71.03,86456.99,619293213.0,-1.4294
20250710,71.08,71.16,68.88,70.2,95882.31,671871838.0,-1.1685
20250711,70.18,72.6,70.15,71.26,95789.76,684991523.0,1.51
20250714,71.92,72.58,70.93,71.82,80672.94,579500710.0,0.7859
20250715,71.85,73.52,71.5,73.52,103000.19,751427186.0,2.367
20250716,73.52,76.9,72.66,76.3,167751.89,1267721734.0,3.7813
20250717,76.3,76.68,75.51,76.3,74660.63,568357091.0,0.0
20250718,76.64,76.8,75.06,76.4,78604.37,596790023.0,0.1311
20250721,79.57,79.93,75.56,77.59,103462.01,797101756.0,1.5576
20250722,78.55,85.35,78.45,80.38,311821.12,2542847776.0,3.5958
20250723,80.44,80.58,77.0,79.25,147829.98,1164588843.0,-1.4058
20250724,78.53,79.45,77.41,77.56,104276.31,814441772.0,-2.1325
20250725,77.24,77.7,75.2,75.63,130368.9,992634622.0,-2.4884
20250728,75.63,76.47,74.61,75.09,82225.83,618064452.0,-0.714
20250729,75.2,76.24,74.88,75.8,81215.88,613811714.0,0.9455
20250730,75.78,76.48,74.75,75.2,62654.41,473132554.0,-0.7916
20250731,74.84,75.13,73.32,73.6,98688.03,731366710.0,-2.1277
20250801,73.57,73.85,72.33,73.16,64960.19,474452706.0,-0.5978
20250804,72.8,74.23,72.56,73.94,62994.97,462886213.0,1.0662
20250805,74.14,78.28,73.81,77.43,172231.05,1314099883.0,4.72
20250806,79.38,80.89,78.57,80.11,155596.89,1239891402.0,3.4612
20250807,80.11,80.11,78.4,79.86,89016.85,706639896.0,-0.3121
20250808,75.2,79.2,75.2,78.13,185596.17,1440428017.0,-2.1663
20250811,78.14,79.5,77.25,77.28,85552.72,668511521.0,-1.0879
20250812,77.27,78.2,76.29,77.03,70929.81,546367162.0,-0.3235
20250813,77.22,77.22,75.74,76.2,89793.49,683255961.0,-1.0775
20250814,76.2,76.51,75.22,75.66,65175.3,494774049.0,-0.7087
20250815,75.25,76.92,74.34,75.55,95206.89,723803437.0,-0.1454
20250818,76.16,79.83,75.31,79.5,172969.34,1348694878.0,5.2283
20250819,78.5,83.98,78.5,82.08,192471.77,1570045928.0,3.2453
20250820,81.75,84.85,81.15,83.99,130063.03,1084206029.0,2.327
20250821,83.79,83.95,81.31,81.91,73935.53,610901232.0,-2.4765
20250822,81.96,84.67,81.96,82.69,85536.62,711797131.0,0.9523
20250825,83.5,84.68,82.18,83.8,85144.57,711059289.0,1.3424
20250826,84.67,87.5,83.66,86.9,146833.35,1259982178.0,3.6993
20250827,86.79,87.2,84.0,84.09,177320.78,1515274977.0,-3.2336
20250828,84.1,85.3,83.5,85.15,78437.97,663647140.0,1.2606
20250829,85.15,90.68,85.01,89.42,138197.13,1222797170.0,5.0147
20250901,90.31,91.5,88.3,91.3,91762.49,824630785.0,2.1024
20250902,91.28,95.29,87.59,93.43,175807.84,1615036230.0,2.333
20250903,93.49,95.6,91.57,93.43,117570.05,1094893810.0,0.0
20250904,93.43,93.5,85.01,86.75,137122.36,1202563934.0,-7.1497
20250905,86.32,89.0,86.11,88.0,84878.04,746455373.0,1.4409
20250908,87.92,94.69,87.8,90.32,196594.89,1780911236.0,2.6364
20250909,88.99,90.3,87.5,88.22,101218.8,896961101.0,-2.3251
20250910,87.1,88.44,85.46,87.7,81372.84,708833985.0,-0.5894
20250911,87.47,90.11,87.17,89.75,70451.74,624474962.0,2.3375
20250912,90.0,90.65,85.7,86.36,122886.88,1072223693.0,-3.7772
20250915,86.36,91.96,86.02,91.0,150953.15,1360717103.0,5.3729
20250916,92.68,96.97,90.46,93.46,185334.51,1735982211.0,2.7033
20250917,95.34,98.19,94.4,97.29,158787.37,1532943897.0,4.098
20250918,99.24,101.0,92.94,94.4,226723.65,2201207241.0,-2.9705
20250919,93.0,96.28,93.0,93.55,97923.69,920387742.0,-0.9004
20250922,92.98,93.94,90.5,92.54,101761.41,943634271.0,-1.0796
20250923,92.77,93.5,90.35,91.79,99469.97,912704718.0,-0.8105
20250924,91.28,93.78,90.5,93.34,86201.94,796697454.0,1.6886
