date,open,high,low,close,volume,amount,pct_chg
20250508,42.01,43.42,42.0,42.8,833809.64,3581050505.0,1.8563
20250509,42.8,43.6,42.8,43.48,668154.72,2897563045.0,1.5888
20250512,43.45,44.4,43.11,43.8,848974.09,3724155034.0,0.736
20250513,44.09,44.65,43.85,44.56,699124.17,3099990420.0,1.7352
20250514,44.55,45.3,44.32,44.81,712790.18,3194543663.0,0.561
20250515,44.83,45.38,44.65,44.92,684600.48,3080577618.0,0.2455
20250516,44.75,44.98,44.03,44.27,619655.35,2743750956.0,-1.447
20250519,44.2,44.46,43.75,43.84,502817.01,2213557250.0,-0.9713
20250520,44.03,44.61,43.87,43.9,500534.83,2210731576.0,0.1369
20250521,43.95,44.37,43.84,43.9,499200.35,2199193618.0,0.0
20250522,43.9,44.56,43.75,44.51,565655.62,2503244591.0,1.3895
20250523,44.51,44.68,43.9,44.05,541460.09,2395482582.0,-1.0335
20250526,43.89,44.17,43.63,43.8,456099.75,2000068964.0,-0.5675
20250527,43.8,44.15,43.67,43.74,363750.01,1594752084.0,-0.137
20250528,43.78,44.05,43.6,43.68,300355.24,1313730557.0,-0.1372
20250529,43.7,43.95,43.45,43.47,492989.7,2152530686.0,-0.4808
20250530,43.55,43.88,43.35,43.43,571391.44,2491890458.0,-0.092
20250603,43.5,44.43,43.5,43.97,503685.13,2216746052.0,1.2434
20250604,44.05,44.27,43.9,44.06,373416.67,1644649609.0,0.2047
20250605,44.06,44.42,44.0,44.37,421316.8,1865235666.0,0.7036
20250606,44.45,44.71,44.3,44.47,373498.95,1660462752.0,0.2254
20250609,44.6,44.68,44.21,44.6,474774.46,2111750061.0000002,0.2923
20250610,44.57,45.05,44.45,44.67,528348.92,2364300624.0,0.157
20250611,44.72,45.68,44.72,45.31,776761.08,3518360401.0,1.4327
20250612,45.4,45.65,45.1,45.23,452390.7,2050510492.0,-0.1766
20250613,45.24,45.35,44.95,45.18,474080.56,2141145231.0000002,-0.1105
20250616,45.08,45.81,44.95,45.78,414474.35,1885267746.0,1.328
20250617,45.88,46.05,45.71,45.98,474209.01,2177741322.0,0.4369
20250618,45.92,46.07,45.65,45.85,426428.59,1957406403.0,-0.2827
20250619,45.84,46.06,45.37,45.63,513454.3,2342843184.0,-0.4798
20250620,45.73,46.18,45.55,45.99,448156.52,2059058897.0,0.789
20250623,45.9,46.34,45.43,46.25,538931.48,2475802504.0,0.5653
20250624,46.31,47.0,46.18,46.75,655814.61,3058493531.0,1.0811
20250625,46.75,47.5,46.59,47.5,607679.87,2862914073.0,1.6043
20250626,47.49,47.88,47.05,47.88,590200.64,2807185760.0,0.8
20250627,47.85,47.87,46.04,46.22,954143.2,4461309935.0,-3.467
20250630,46.13,46.29,45.77,45.95,624613.63,2870068037.0,-0.5842
20250701,45.96,46.67,45.92,46.45,450613.09,2089060872.0,1.0881
20250702,46.7,47.16,46.45,46.9,518563.18,2429269829.0,0.9688
20250703,46.9,46.95,46.34,46.61,556225.76,2595710465.0,-0.6183
20250704,46.6,47.5,46.4,47.07,678948.32,3190053518.0,0.9869
20250707,47.07,47.3,46.7,47.2,567427.42,2672021321.0,0.2762
20250708,47.28,47.67,47.1,47.62,637421.01,3025850416.0,0.8898
20250709,47.5,47.77,47.13,47.13,614566.35,2912999773.0,-1.029
20250710,47.1,48.55,47.1,48.24,1219784.04,5860161557.0,2.3552
20250711,46.28,46.5,45.62,45.64,1184442.84,5446393735.0,-1.2976
20250714,45.65,46.09,45.44,45.57,648484.37,2969040141.0,-0.1534
20250715,45.77,45.92,44.8,45.22,666206.26,3018332344.0,-0.768
20250716,45.26,45.54,44.88,45.11,468186.39,2112241748.0000002,-0.2433
20250717,45.1,45.33,44.91,45.0,416895.06,1877218807.0,-0.2438
20250718,45.05,45.16,44.74,45.05,543430.57,2445283609.0,0.1111
20250721,45.05,45.23,44.83,44.85,566412.01,2546034189.0,-0.444
20250722,44.85,44.98,44.21,44.94,922319.06,4111116850.0,0.2007
20250723,44.97,45.7,44.96,45.12,853249.05,3864679805.0,0.4005
20250724,45.21,45.36,44.8,44.88,826620.13,3724435789.0,-0.5319
20250725,44.84,45.17,44.75,44.83,696264.23,3129427563.0,-0.1114
20250728,44.8,45.16,44.41,44.44,635127.2,2838575467.0,-0.87
20250729,44.44,44.8,44.14,44.14,785812.82,3487013440.0,-0.6751
20250730,44.17,44.75,43.93,44.42,725460.85,3222441776.0,0.6343
20250731,44.4,44.56,43.85,44.48,733195.17,3247588211.0,0.1351
20250801,44.5,44.97,44.35,44.42,594620.94,2651723323.0,-0.1349
20250804,44.31,44.97,44.31,44.9,498008.32,2231447773.0,1.0806
20250805,44.78,45.4,44.64,45.25,555258.3,2502003950.0,0.7795
20250806,45.29,45.73,45.11,45.12,430296.4,1951697829.0,-0.2873
20250807,45.12,45.6,44.96,45.15,440643.25,1995029890.0,0.0665
20250808,45.2,45.28,44.53,44.53,456421.53,2044145472.0,-1.3732
20250811,44.53,44.63,44.1,44.1,536723.71,2375089438.0,-0.9656
20250812,44.13,44.48,44.0,44.0,562252.43,2482688843.0,-0.2268
20250813,44.14,44.25,43.49,43.54,876737.36,3837405883.0,-1.0455
20250814,43.55,43.94,43.5,43.78,676351.68,2959763586.0,0.5512
20250815,43.66,43.74,43.3,43.3,932956.84,4051326297.0,-1.0964
20250818,43.1,43.67,42.89,43.51,926397.38,4005818986.0,0.485
20250819,43.45,43.7,43.29,43.4,574118.52,2493609522.0,-0.2528
20250820,43.3,43.63,43.15,43.45,547240.13,2374776328.0,0.1152
20250821,43.5,43.59,43.23,43.47,578540.02,2512170016.0,0.046
20250822,43.47,43.48,43.04,43.26,794496.25,3432029283.0,-0.4831
20250825,43.32,43.87,43.11,43.87,907389.9,3956212555.0,1.4101
20250826,43.89,44.02,43.42,43.52,755722.31,3296532147.0,-0.7978
20250827,43.5,43.66,43.0,43.0,758140.78,3280973424.0,-1.1949
20250828,43.02,43.3,42.6,42.98,822425.57,3530397264.0,-0.0465
20250829,42.98,43.99,42.89,42.89,1360878.99,5896873900.0,-0.2094
20250901,42.62,42.64,41.88,41.98,1276333.29,5381676513.0,-2.1217
20250902,41.86,43.5,41.86,43.44,1452141.14,6232062120.0,3.4778
20250903,43.44,43.57,42.7,42.9,818405.6,3528703354.0,-1.2431
20250904,42.81,43.32,42.14,43.05,935363.28,3997574925.0,0.3497
