date,open,high,low,close,volume,amount,pct_chg
20250508,1.82,1.83,1.81,1.82,2248374.08,408768343.0,-0.5464
20250509,1.82,1.82,1.79,1.8,2594493.29,466911109.0,-1.0989
20250512,1.8,1.82,1.78,1.81,3117556.95,560229060.0,0.5556
20250513,1.82,1.83,1.79,1.8,2358049.23,424573475.0,-0.5525
20250514,1.79,1.83,1.78,1.81,3735973.54,676408302.0,0.5556
20250515,1.81,1.84,1.8,1.81,4155757.52,755992093.0,0.0
20250516,1.8,1.81,1.78,1.8,3031697.78,544103285.0,-0.5525
20250519,1.79,1.8,1.78,1.79,1808344.87,323670461.0,-0.5556
20250520,1.79,1.8,1.78,1.79,1825524.4,326630276.0,0.0
20250521,1.79,1.8,1.78,1.78,1640058.6,293116580.0,-0.5587
20250522,1.78,1.79,1.75,1.76,2743143.46,485090838.0,-1.1236
20250523,1.76,1.77,1.74,1.75,1786348.09,313840239.0,-0.5682
20250526,1.75,1.76,1.74,1.75,1562698.06,273706548.0,0.0
20250527,1.76,1.76,1.74,1.75,1136798.11,198690469.0,0.0
20250528,1.75,1.76,1.73,1.74,1512055.07,263081968.99999997,-0.5714
20250529,1.74,1.76,1.73,1.75,1699832.82,297235426.0,0.5747
20250530,1.75,1.76,1.73,1.74,1451077.26,252659520.0,-0.5714
20250603,1.74,1.75,1.73,1.73,1770598.81,307485266.0,-0.5747
20250604,1.73,1.77,1.73,1.76,2872603.39,503649958.0,1.7341
20250605,1.76,1.77,1.74,1.75,2166950.58,380365686.0,-0.5682
20250606,1.75,1.76,1.74,1.75,1610243.6,281783557.0,0.0
20250609,1.76,1.8,1.76,1.79,4516609.94,803371049.0,2.2857
20250610,1.79,1.79,1.76,1.77,2772535.5,491489497.0,-1.1173
20250611,1.77,1.86,1.76,1.83,7544374.63,1370528929.0,3.3898
20250612,1.82,1.87,1.81,1.84,6314174.52,1159200439.0,0.5464
20250613,1.84,1.85,1.8,1.81,4027505.04,731637319.0,-1.6304
20250616,1.81,1.85,1.8,1.82,3310836.42,603363810.0,0.5525
20250617,1.82,1.83,1.8,1.81,2680170.9,486158251.0,-0.5495
20250618,1.81,1.81,1.77,1.77,2609393.75,465430890.0,-2.2099
20250619,1.77,1.78,1.74,1.74,2978133.0,522298102.0,-1.6949
20250620,1.75,1.76,1.73,1.74,2229082.24,388674067.0,0.0
20250623,1.73,1.76,1.73,1.75,2006052.44,350593479.0,0.5747
20250624,1.75,1.77,1.74,1.77,2227311.65,392405235.0,1.1429
20250625,1.77,1.8,1.76,1.79,3296588.7,588691898.0,1.1299
20250626,1.79,1.8,1.77,1.77,2124690.29,379103270.0,-1.1173
20250627,1.78,1.82,1.77,1.77,3643337.14,652585382.0,0.0
20250630,1.78,1.8,1.77,1.79,2745329.02,491462729.0,1.1299
20250701,1.79,1.8,1.77,1.79,2299845.6,410562171.0,0.0
20250702,1.79,1.84,1.78,1.83,5842360.81,1059217747.0,2.2346
20250703,1.82,1.83,1.79,1.82,3848182.85,696821546.0,-0.5464
20250704,1.82,1.85,1.81,1.81,3538262.55,646643063.0,-0.5495
20250707,1.81,1.82,1.79,1.8,2269814.74,409247807.0,-0.5525
20250708,1.8,1.85,1.79,1.84,5488660.62,1003243261.0,2.2222
20250709,1.85,1.86,1.81,1.82,4013978.23,735047670.0,-1.087
20250710,1.86,1.94,1.84,1.9,12618436.48,2381912898.0,4.3956
20250711,1.99,2.09,1.97,2.09,13955598.25,2862864852.0,10.0
20250714,2.2,2.29,2.1,2.12,28971754.92,6321177806.0,1.4354
20250715,2.12,2.16,2.01,2.03,17202929.48,3555552762.0,-4.2453
20250716,2.03,2.05,1.98,2.0,10548659.98,2117121756.0,-1.4778
20250717,1.99,2.04,1.97,2.01,9042224.58,1807937896.0,0.5
20250718,2.02,2.2,2.01,2.14,21647308.62,4591689417.0,6.4677
20250721,2.15,2.25,2.15,2.2,19304822.98,4251690201.0000005,2.8037
20250722,2.19,2.23,2.16,2.19,13486978.65,2955466324.0,-0.4545
20250723,2.19,2.41,2.17,2.29,27322661.55,6352205820.0,4.5662
20250724,2.24,2.52,2.22,2.52,26932630.68,6569046506.0,10.0437
20250725,2.59,2.64,2.43,2.47,33412424.53,8385899848.0,-1.9841
20250728,2.5,2.58,2.47,2.52,21221119.37,5346001475.0,2.0243
20250729,2.51,2.71,2.48,2.65,23755687.8,6208287487.0,5.1587
20250730,2.75,2.92,2.66,2.92,36177464.33,10191375884.0,10.1887
20250731,2.89,2.9,2.67,2.69,31312537.19,8581661901.000001,-7.8767
20250801,2.61,2.66,2.52,2.53,21514441.51,5542951784.0,-5.948
20250804,2.49,2.56,2.47,2.51,12838800.47,3223533332.0,-0.7905
20250805,2.5,2.62,2.5,2.59,15524192.01,4003159689.0,3.1873
20250806,2.59,2.61,2.51,2.53,12418838.57,3149996237.0,-2.3166
20250807,2.54,2.67,2.43,2.62,21755289.45,5505766285.0,3.5573
